Did_Poke1_Win,Hp_diff,Attack_diff,Defense_diff,Sp_Attack_diff,Sp_Defense_diff,Speed_diff
0,-60,-20,-45,40,-40,50
1,-40,40,105,25,-30,40
0,-60,10,25,-15,-50,10
1,15,50,0,5,25,20
0,-10,25,-25,-20,-25,-5
1,0,15,5,10,20,40
0,-25,-10,-20,-15,-5,15
1,-30,55,-5,0,-15,80
0,-55,30,-30,-25,-40,45
0,-38,35,-20,-2,-13,30
1,-40,5,20,60,-5,40
0,-65,-20,-5,35,-20,15
1,5,20,35,40,5,0
0,0,10,-10,-20,-35,-15
1,-25,45,-5,20,5,75
1,-40,30,-20,5,-10,60
1,-10,65,55,-5,-10,15
1,-35,40,40,-15,-30,5
0,-50,25,25,-30,-45,-10
1,-10,15,-10,20,45,70
0,-50,-15,-40,-10,25,40
1,-10,50,-10,40,-5,40
1,-25,35,-25,25,-30,25
0,-40,20,-40,10,-45,10
1,0,75,5,5,10,25
1,-10,45,-5,-10,-15,15
0,-20,25,-25,-25,-40,5
1,-35,-5,-30,75,20,90
1,-50,-20,-45,60,-5,75
0,-65,-35,-60,45,-20,60
1,0,40,20,10,15,40
0,-25,10,-10,-10,-25,60
0,-50,-5,-35,-20,-35,60
1,0,55,5,40,5,65
0,-35,15,-30,10,-25,30
1,-25,50,-15,0,-5,65
0,-50,25,-40,-25,-30,40
1,-10,27,3,35,5,55
0,-40,-3,-27,5,-25,25
1,-25,15,-15,5,-10,85
0,-50,-10,-40,-20,-35,60
1,-55,45,-25,-10,-5,90
0,-80,0,-50,-25,-30,65
1,-20,10,-15,30,0,60
0,-30,0,-25,-20,-20,15
1,-30,40,5,0,5,0
0,-55,15,-20,-15,-20,-5
1,-15,25,10,50,15,20
1,-30,10,-5,25,0,10
0,-45,-5,-20,15,-10,0
1,-15,25,-5,5,0,60
0,-50,-10,-40,-30,-35,25
1,50,15,-30,25,-25,15
0,25,-10,-55,-15,-50,-10
1,-17,21,0,21,25,70
0,-52,-14,-35,-10,-10,35
1,5,15,-2,35,15,30
0,-20,-10,-27,0,-10,5
1,-9,47,2,25,0,55
0,-29,17,-18,-5,-20,35
0,-44,2,-35,-20,-35,20
1,0,37,12,15,10,46
0,-20,7,-8,-5,-20,26
0,-35,-8,-23,-20,-35,11
1,-15,45,35,-15,-20,35
0,-40,20,10,-40,-45,10
1,-30,35,-20,30,5,80
0,-55,0,-35,-10,-25,60
1,-30,40,-6,5,4,50
0,-55,5,-31,-20,-21,25
1,-25,35,-10,1,-14,70
0,-50,5,-45,-29,-44,40
1,-35,26,-15,-10,-5,67
0,-60,1,-40,-35,-40,42
1,-7,25,0,10,-5,71
0,-27,5,-20,-10,-25,41
0,-50,-10,-35,-25,-40,26
1,-25,35,-35,-15,5,45
0,-45,-30,-25,-35,-50,5
0,-50,-20,-45,-40,-55,20
1,-30,-10,-25,30,5,40
0,-40,-35,-20,-35,-50,0
0,-45,-25,-40,-40,-55,15
1,-11,28,25,25,30,48
1,-31,8,5,5,5,28
0,-46,-7,-10,-10,-11,13
1,-12,29,3,49,10,70
1,-32,9,-17,20,-10,50
0,-51,-3,-32,0,-25,35
1,-10,27,8,40,25,50
1,-30,7,-12,20,5,30
0,-45,-6,-26,5,-10,15
1,50,-5,21,65,-10,24
1,56,5,11,119,-20,54
1,41,29,16,65,-10,4
0,11,-21,-14,35,-40,-6
0,-9,-41,-34,15,-60,-26
1,40,-5,11,90,-25,14
1,40,-15,6,90,-20,24
1,40,-20,21,60,15,9
1,110,5,-14,30,0,-46
1,30,0,-14,25,-35,54
1,10,10,26,30,-40,4
0,-20,-25,11,20,-65,-21
1,20,-45,46,80,-40,-21
0,-15,-65,21,55,-55,-41
0,15,-45,-9,50,-35,-36
1,15,25,-19,60,0,-11
1,15,-40,-19,75,-15,54
1,80,-40,-19,75,-15,-11
0,5,-50,-29,10,-45,-21
0,-2,-57,-31,13,-62,-28
1,80,-20,1,50,-15,-16
1,45,20,0,25,-10,5
0,-30,-95,-24,-20,-90,4
1,25,-5,16,5,-40,34
1,15,20,21,20,-40,9
1,15,-10,-22,65,-25,17
1,15,-22,-22,60,-25,29
0,15,-55,-44,80,-15,19
1,20,5,1,20,-30,29
1,-10,-60,-14,65,10,14
1,10,-30,6,65,-25,39
0,-20,-60,-24,35,-55,9
0,30,-13,-14,30,-30,-8
0,-5,-38,-19,0,-60,-13
0,5,-40,16,60,-65,9
0,-20,-65,-9,35,-85,-16
1,55,-10,1,5,-30,14
0,15,-50,36,65,-70,-16
0,200,-100,-74,0,-5,-26
1,55,25,41,10,-65,-36
0,30,-20,16,-5,-80,-51
1,15,-15,41,50,-40,-16
0,-10,-40,16,25,-65,-41
0,40,-50,-4,25,-35,-46
0,0,15,-26,0,0,11
0,10,-25,31,15,-30,-31
0,0,-55,16,5,-60,-41
1,45,-10,6,90,-35,-21
0,10,-65,1,25,-65,-36
1,10,-55,-9,45,-30,74
0,-10,-75,-29,20,-55,24
1,5,25,36,15,-60,-1
0,-20,0,11,-10,-85,-26
1,35,-32,-9,38,5,-9
0,10,-57,-34,8,-20,-34
0,-15,-60,81,-5,-65,-6
1,10,-40,-19,95,-35,34
0,-5,-55,-34,80,-55,19
0,-20,-70,-49,65,-75,4
1,0,-10,101,50,-65,-6
0,-20,-40,21,10,-85,-36
1,55,0,-4,30,-10,-26
0,30,-25,-29,5,-60,-51
1,40,-35,1,35,-15,-6
0,15,-60,-24,10,-40,-31
1,10,5,-9,25,-50,34
0,-15,-20,-34,0,-75,-1
0,2,-15,-24,23,-48,-16
1,0,-45,16,85,-40,-6
0,-25,-70,-9,60,-55,-31
1,45,-30,31,65,-30,-46
0,40,-40,-14,5,-70,-61
1,15,-5,-9,45,-30,29
0,0,-20,-24,30,-45,14
1,30,15,51,20,-45,-31
0,5,-10,36,10,-65,-41
0,-10,-25,21,-5,-80,-56
1,30,-35,-14,45,10,24
0,-10,-65,-44,15,-10,-6
1,30,0,-14,65,-40,-6
0,15,-15,-29,50,-65,-21
0,0,-30,-44,35,-80,-36
1,40,25,1,30,-25,-21
0,30,-5,-9,15,-50,-31
0,20,-25,-29,0,-75,-41
1,5,-55,-34,100,-15,44
0,-10,-70,-49,85,-40,29
0,-25,-85,-64,70,-55,14
1,40,-10,16,35,-20,-6
0,15,-40,-14,15,-60,14
0,-10,-55,-39,5,-70,14
1,40,5,1,65,-30,19
0,5,-35,-34,35,-60,-16
0,15,0,-19,25,-40,19
0,-10,-25,-44,0,-65,-6
1,30,-23,-1,60,-30,9
0,0,-53,-31,30,-60,-21
0,15,-35,-19,30,-45,39
0,-10,-60,-44,5,-70,14
0,-15,-5,-29,15,-40,44
0,-40,-50,-54,0,-65,19
0,20,-40,-19,55,-35,14
0,10,-50,-29,5,-55,-31
0,10,-10,1,25,-30,-46
0,-15,-35,-24,10,-55,-51
1,25,-25,6,75,-20,-26
0,10,-40,-9,50,-35,-36
0,-5,-55,-24,40,-45,-46
0,25,-25,-9,30,-35,14
0,-10,-60,-44,-5,-70,-21
0,90,-35,-34,50,-60,-31
0,65,-60,-59,10,-85,-56
1,23,-29,-4,46,-10,24
0,-12,-64,-39,15,-45,-11
1,45,-35,-6,60,-20,-16
0,20,-60,-31,25,-45,-41
1,31,-3,-2,50,-35,9
0,11,-33,-22,20,-55,-11
0,-4,-48,-39,5,-70,-26
1,40,-13,8,40,-25,0
0,20,-43,-12,20,-55,-20
0,5,-58,-27,5,-70,-35
0,25,-5,31,10,-55,-11
0,0,-30,6,-15,-80,-36
1,10,-15,-24,55,-30,34
0,-15,-50,-39,15,-60,14
0,10,-10,-10,30,-31,4
0,-15,-45,-35,5,-56,-21
0,15,-15,-14,26,-49,24
0,-10,-45,-49,-4,-79,-6
0,5,-24,-19,15,-40,21
0,-20,-49,-44,-10,-75,-4
1,33,-25,-4,35,-40,25
0,13,-45,-24,15,-60,-5
0,-10,-60,-39,0,-75,-20
0,15,-15,-39,10,-30,-1
0,-5,-80,-29,-10,-85,-41
0,-10,-70,-49,-15,-90,-26
0,10,-60,-29,55,-30,-6
0,0,-85,-24,-10,-85,-46
0,-5,-75,-44,-15,-90,-31
1,29,-22,21,50,-5,2
0,9,-42,1,30,-30,-18
0,-6,-57,-14,15,-46,-33
1,28,-21,-1,74,-25,24
0,8,-41,-21,45,-45,4
0,-11,-53,-36,25,-60,-11
1,30,-23,4,65,-10,4
0,10,-43,-16,45,-30,-16
0,-5,-56,-30,30,-45,-31
1,50,-20,47,65,-10,13
1,56,-10,37,119,-20,43
1,41,14,42,65,-10,-7
0,11,-36,12,35,-40,-17
0,-9,-56,-8,15,-60,-37
1,40,-20,37,90,-25,3
1,40,-30,32,90,-20,13
1,40,-35,47,60,15,-2
1,110,-10,12,30,0,-57
1,30,-15,12,25,-35,43
1,10,-5,52,30,-40,-7
0,-20,-40,37,20,-65,-32
1,20,-60,72,80,-40,-32
0,-15,-80,47,55,-55,-52
0,15,-60,17,50,-35,-47
1,15,10,7,60,0,-22
1,15,-55,7,75,-15,43
1,80,-55,7,75,-15,-22
0,5,-65,-3,10,-45,-32
0,-2,-72,-5,13,-62,-39
1,80,-35,27,50,-15,-27
1,45,5,26,25,-10,-6
0,-30,-110,2,-20,-90,-7
1,25,-20,42,5,-40,23
1,15,5,47,20,-40,-2
1,15,-25,4,65,-25,6
1,15,-37,4,60,-25,18
0,15,-70,-18,80,-15,8
1,20,-10,27,20,-30,18
1,-10,-75,12,65,10,3
1,10,-45,32,65,-25,28
0,-20,-75,2,35,-55,-2
0,30,-28,12,30,-30,-19
0,-5,-53,7,0,-60,-24
0,5,-55,42,60,-65,-2
0,-20,-80,17,35,-85,-27
1,55,-25,27,5,-30,3
0,15,-65,62,65,-70,-27
0,200,-115,-48,0,-5,-37
1,55,10,67,10,-65,-47
0,30,-35,42,-5,-80,-62
1,15,-30,67,50,-40,-27
0,-10,-55,42,25,-65,-52
0,40,-65,22,25,-35,-57
0,0,-15,26,0,0,-11
0,10,-40,57,15,-30,-42
0,0,-70,42,5,-60,-52
1,45,-25,32,90,-35,-32
0,10,-80,27,25,-65,-47
1,10,-70,17,45,-30,63
0,-10,-90,-3,20,-55,13
1,5,10,62,15,-60,-12
0,-20,-15,37,-10,-85,-37
1,35,-47,17,38,5,-20
0,10,-72,-8,8,-20,-45
0,-15,-75,107,-5,-65,-17
1,10,-55,7,95,-35,23
0,-5,-70,-8,80,-55,8
0,-20,-85,-23,65,-75,-7
1,0,-25,127,50,-65,-17
0,-20,-55,47,10,-85,-47
1,55,-15,22,30,-10,-37
0,30,-40,-3,5,-60,-62
1,40,-50,27,35,-15,-17
0,15,-75,2,10,-40,-42
1,10,-10,17,25,-50,23
0,-15,-35,-8,0,-75,-12
0,2,-30,2,23,-48,-27
1,0,-60,42,85,-40,-17
0,-25,-85,17,60,-55,-42
1,45,-45,57,65,-30,-57
0,40,-55,12,5,-70,-72
1,15,-20,17,45,-30,18
0,0,-35,2,30,-45,3
1,30,0,77,20,-45,-42
0,5,-25,62,10,-65,-52
0,-10,-40,47,-5,-80,-67
1,30,-50,12,45,10,13
0,-10,-80,-18,15,-10,-17
1,30,-15,12,65,-40,-17
0,15,-30,-3,50,-65,-32
0,0,-45,-18,35,-80,-47
1,40,10,27,30,-25,-32
0,30,-20,17,15,-50,-42
0,20,-40,-3,0,-75,-52
1,5,-70,-8,100,-15,33
0,-10,-85,-23,85,-40,18
0,-25,-100,-38,70,-55,3
1,40,-25,42,35,-20,-17
0,15,-55,12,15,-60,3
0,-10,-70,-13,5,-70,3
1,40,-10,27,65,-30,8
0,5,-50,-8,35,-60,-27
0,15,-15,7,25,-40,8
0,-10,-40,-18,0,-65,-17
1,30,-38,25,60,-30,-2
0,0,-68,-5,30,-60,-32
0,15,-50,7,30,-45,28
0,-10,-75,-18,5,-70,3
0,-15,-20,-3,15,-40,33
0,-40,-65,-28,0,-65,8
0,20,-55,7,55,-35,3
0,10,-65,-3,5,-55,-42
0,10,-25,27,25,-30,-57
0,-15,-50,2,10,-55,-62
1,25,-40,32,75,-20,-37
0,10,-55,17,50,-35,-47
0,-5,-70,2,40,-45,-57
0,25,-40,17,30,-35,3
0,-10,-75,-18,-5,-70,-32
0,90,-50,-8,50,-60,-42
0,65,-75,-33,10,-85,-67
1,23,-44,22,46,-10,13
0,-12,-79,-13,15,-45,-22
1,45,-50,20,60,-20,-27
0,20,-75,-5,25,-45,-52
1,31,-18,24,50,-35,-2
0,11,-48,4,20,-55,-22
0,-4,-63,-13,5,-70,-37
1,40,-28,34,40,-25,-11
0,20,-58,14,20,-55,-31
0,5,-73,-1,5,-70,-46
0,25,-20,57,10,-55,-22
0,0,-45,32,-15,-80,-47
1,10,-30,2,55,-30,23
0,-15,-65,-13,15,-60,3
0,10,-25,16,30,-31,-7
0,-15,-60,-9,5,-56,-32
0,15,-30,12,26,-49,13
0,-10,-60,-23,-4,-79,-17
0,5,-39,7,15,-40,10
0,-20,-64,-18,-10,-75,-15
1,33,-40,22,35,-40,14
0,13,-60,2,15,-60,-16
0,-10,-75,-13,0,-75,-31
0,15,-30,-13,10,-30,-12
0,-5,-95,-3,-10,-85,-52
0,-10,-85,-23,-15,-90,-37
0,10,-75,-3,55,-30,-17
0,0,-100,2,-10,-85,-57
0,-5,-90,-18,-15,-90,-42
1,29,-37,47,50,-5,-9
0,9,-57,27,30,-30,-29
0,-6,-72,12,15,-46,-44
1,28,-36,25,74,-25,13
0,8,-56,5,45,-45,-7
0,-11,-68,-10,25,-60,-22
1,30,-38,30,65,-10,-7
0,10,-58,10,45,-30,-27
0,-5,-71,-4,30,-45,-42
1,40,20,-10,50,20,55
1,46,30,-20,104,10,85
1,31,54,-15,50,20,35
0,1,4,-45,20,-10,25
0,-19,-16,-65,0,-30,5
1,30,20,-20,75,5,45
1,30,10,-25,75,10,55
1,30,5,-10,45,45,40
1,100,30,-45,15,30,-15
1,20,25,-45,10,-5,85
1,0,35,-5,15,-10,35
0,-30,0,-20,5,-35,10
1,10,-20,15,65,-10,10
0,-25,-40,-10,40,-25,-10
0,5,-20,-40,35,-5,-5
1,5,50,-50,45,30,20
1,5,-15,-50,60,15,85
1,70,-15,-50,60,15,20
0,-5,-25,-60,-5,-15,10
0,-12,-32,-62,-2,-32,3
1,70,5,-30,35,15,15
1,35,45,-31,10,20,36
0,-40,-70,-55,-35,-60,35
1,15,20,-15,-10,-10,65
1,5,45,-10,5,-10,40
1,5,15,-53,50,5,48
1,5,3,-53,45,5,60
1,5,-30,-75,65,15,50
1,10,30,-30,5,0,60
1,-20,-35,-45,50,40,45
1,0,-5,-25,50,5,70
0,-30,-35,-55,20,-25,40
1,20,12,-45,15,0,23
0,-15,-13,-50,-15,-30,18
1,-5,-15,-15,45,-35,40
0,-30,-40,-40,20,-55,15
1,45,15,-30,-10,0,45
1,5,-25,5,50,-40,15
1,190,-75,-105,-15,25,5
1,45,50,10,-5,-35,-5
0,20,5,-15,-20,-50,-20
1,5,10,10,35,-10,15
0,-20,-15,-15,10,-35,-10
0,30,-25,-35,10,-5,-15
1,-10,25,-31,-15,30,31
1,-10,40,-57,-15,30,42
0,-10,-30,-15,-10,-30,-10
1,35,15,-25,75,-5,10
0,0,-40,-30,10,-35,-5
1,0,-30,-40,30,0,105
0,-20,-50,-60,5,-25,55
1,-5,50,5,0,-30,30
0,-30,25,-20,-25,-55,5
1,25,-7,-40,23,35,22
0,0,-32,-65,-7,10,-3
0,-25,-35,50,-20,-35,25
1,0,-15,-50,80,-5,65
0,-15,-30,-65,65,-25,50
0,-30,-45,-80,50,-45,35
1,-10,15,70,35,-35,25
0,-30,-15,-10,-5,-55,-5
1,45,25,-35,15,20,5
0,20,0,-60,-10,-30,-20
1,30,-10,-30,20,15,25
0,5,-35,-55,-5,-10,0
1,0,30,-40,10,-20,65
0,-25,5,-65,-15,-45,30
0,-8,10,-55,8,-18,15
1,-10,-20,-15,70,-10,25
0,-35,-45,-40,45,-25,0
1,35,-5,0,50,0,-15
0,30,-15,-45,-10,-40,-30
1,5,20,-40,30,0,60
0,-10,5,-55,15,-15,45
1,20,40,20,5,-15,0
0,-5,15,5,-5,-35,-10
0,-20,0,-10,-20,-50,-25
1,20,-10,-45,30,40,55
0,-20,-40,-75,0,20,25
1,20,25,-45,50,-10,25
0,5,10,-60,35,-35,10
0,-10,-5,-75,20,-50,-5
1,30,50,-30,15,5,10
0,20,20,-40,0,-20,0
0,10,0,-60,-15,-45,-10
1,-5,-30,-65,85,15,75
0,-20,-45,-80,70,-10,60
0,-35,-60,-95,55,-25,45
1,30,15,-15,20,10,25
0,5,-15,-45,0,-30,45
0,-20,-30,-70,-10,-40,45
1,30,30,-30,50,0,50
0,-5,-10,-65,20,-30,15
1,5,25,-50,10,-10,50
0,-20,0,-75,-15,-35,25
1,20,2,-32,45,0,40
0,-10,-28,-62,15,-30,10
1,5,-10,-50,15,-15,70
0,-20,-35,-75,-10,-40,45
0,-25,20,-60,0,-10,75
0,-50,-25,-85,-15,-35,50
1,10,-15,-50,40,-5,45
0,0,-25,-60,-10,-25,0
0,0,15,-30,10,0,-15
0,-25,-10,-55,-5,-25,-20
1,15,0,-25,60,10,5
0,0,-15,-40,35,-5,-5
0,-15,-30,-55,25,-15,-15
1,15,0,-40,15,-5,45
0,-20,-35,-75,-20,-40,10
1,80,-10,-65,35,-30,0
0,55,-35,-90,-5,-55,-25
1,13,-4,-35,31,20,55
0,-22,-39,-70,0,-15,20
1,35,-10,-37,45,10,15
0,10,-35,-62,10,-15,-10
1,21,22,-33,35,-5,40
0,1,-8,-53,5,-25,20
0,-14,-23,-70,-10,-40,5
1,30,12,-23,25,5,31
0,10,-18,-43,5,-25,11
0,-5,-33,-58,-10,-40,-4
1,15,20,0,-5,-25,20
0,-10,-5,-25,-30,-50,-5
1,0,10,-55,40,0,65
0,-25,-25,-70,0,-30,45
1,0,15,-41,15,-1,35
0,-25,-20,-66,-10,-26,10
1,5,10,-45,11,-19,55
0,-20,-20,-80,-19,-49,25
0,-5,1,-50,0,-10,52
0,-30,-24,-75,-25,-45,27
1,23,0,-35,20,-10,56
0,3,-20,-55,0,-30,26
0,-20,-35,-70,-15,-45,11
0,5,10,-70,-5,0,30
0,-15,-55,-60,-25,-55,-10
0,-20,-45,-80,-30,-60,5
0,0,-35,-60,40,0,25
0,-10,-60,-55,-25,-55,-15
0,-15,-50,-75,-30,-60,0
1,19,3,-10,35,25,33
0,-1,-17,-30,15,0,13
0,-16,-32,-45,0,-16,-2
1,18,4,-32,59,5,55
0,-2,-16,-52,30,-15,35
0,-21,-28,-67,10,-30,20
1,20,2,-27,50,20,35
0,0,-18,-47,30,0,15
0,-15,-31,-61,15,-15,0
1,50,50,5,60,50,65
1,56,60,-5,114,40,95
1,41,84,0,60,50,45
1,11,34,-30,30,20,35
0,-9,14,-50,10,0,15
1,40,50,-5,85,35,55
1,40,40,-10,85,40,65
1,40,35,5,55,75,50
1,110,60,-30,25,60,-5
1,30,55,-30,20,25,95
1,10,65,10,25,20,45
1,-20,30,-5,15,-5,20
1,20,10,30,75,20,20
1,-15,-10,5,50,5,0
1,15,10,-25,45,25,5
1,15,80,-35,55,60,30
1,15,15,-35,70,45,95
1,80,15,-35,70,45,30
1,5,5,-45,5,15,20
0,-2,-2,-47,8,-2,13
1,80,35,-15,45,45,25
1,45,75,-16,20,50,46
0,-30,-40,-40,-25,-30,45
1,25,50,0,0,20,75
1,15,75,5,15,20,50
1,15,45,-38,60,35,58
1,15,33,-38,55,35,70
1,15,0,-60,75,45,60
1,20,60,-15,15,30,70
1,-10,-5,-30,60,70,55
1,10,25,-10,60,35,80
1,-20,-5,-40,30,5,50
1,30,42,-30,25,30,33
0,-5,17,-35,-5,0,28
1,5,15,0,55,-5,50
0,-20,-10,-25,30,-25,25
1,55,45,-15,0,30,55
1,15,5,20,60,-10,25
1,200,-45,-90,-5,55,15
1,55,80,25,5,-5,5
1,30,35,0,-10,-20,-10
1,15,40,25,45,20,25
1,-10,15,0,20,-5,0
1,40,5,-20,20,25,-5
1,0,55,-16,-5,60,41
1,0,70,-42,-5,60,52
1,10,30,15,10,30,10
1,45,45,-10,85,25,20
1,10,-10,-15,20,-5,5
1,10,0,-25,40,30,115
1,-10,-20,-45,15,5,65
1,5,80,20,10,0,40
1,-20,55,-5,-15,-25,15
1,35,23,-25,33,65,32
1,10,-2,-50,3,40,7
1,-15,-5,65,-10,-5,35
1,10,15,-35,90,25,75
1,-5,0,-50,75,5,60
0,-20,-15,-65,60,-15,45
1,0,45,85,45,-5,35
0,-20,15,5,5,-25,5
1,55,55,-20,25,50,15
1,30,30,-45,0,0,-10
1,40,20,-15,30,45,35
1,15,-5,-40,5,20,10
1,10,60,-25,20,10,75
0,-15,35,-50,-5,-15,40
1,2,40,-40,18,12,25
1,0,10,0,80,20,35
1,-25,-15,-25,55,5,10
1,45,25,15,60,30,-5
0,40,15,-30,0,-10,-20
1,15,50,-25,40,30,70
1,0,35,-40,25,15,55
1,30,70,35,15,15,10
1,5,45,20,5,-5,0
0,-10,30,5,-10,-20,-15
1,30,20,-30,40,70,65
1,-10,-10,-60,10,50,35
1,30,55,-30,60,20,35
1,15,40,-45,45,-5,20
0,0,25,-60,30,-20,5
1,40,80,-15,25,35,20
1,30,50,-25,10,10,10
0,20,30,-45,-5,-15,0
1,5,0,-50,95,45,85
1,-10,-15,-65,80,20,70
0,-25,-30,-80,65,5,55
1,40,45,0,30,40,35
1,15,15,-30,10,0,55
0,-10,0,-55,0,-10,55
1,40,60,-15,60,30,60
1,5,20,-50,30,0,25
1,15,55,-35,20,20,60
0,-10,30,-60,-5,-5,35
1,30,32,-17,55,30,50
0,0,2,-47,25,0,20
1,15,20,-35,25,15,80
0,-10,-5,-60,0,-10,55
1,-15,50,-45,10,20,85
0,-40,5,-70,-5,-5,60
1,20,15,-35,50,25,55
0,10,5,-45,0,5,10
1,10,45,-15,20,30,-5
0,-15,20,-40,5,5,-10
1,25,30,-10,70,40,15
1,10,15,-25,45,25,5
0,-5,0,-40,35,15,-5
1,25,30,-25,25,25,55
0,-10,-5,-60,-10,-10,20
1,90,20,-50,45,0,10
0,65,-5,-75,5,-25,-15
1,23,26,-20,41,50,65
0,-12,-9,-55,10,15,30
1,45,20,-22,55,40,25
1,20,-5,-47,20,15,0
1,31,52,-18,45,25,50
1,11,22,-38,15,5,30
0,-4,7,-55,0,-10,15
1,40,42,-8,35,35,41
1,20,12,-28,15,5,21
0,5,-3,-43,0,-10,6
1,25,50,15,5,5,30
0,0,25,-10,-20,-20,5
1,10,40,-40,50,30,75
0,-15,5,-55,10,0,55
1,10,45,-26,25,29,45
0,-15,10,-51,0,4,20
1,15,40,-30,21,11,65
0,-10,10,-65,-9,-19,35
1,5,31,-35,10,20,62
0,-20,6,-60,-15,-15,37
1,33,30,-20,30,20,66
1,13,10,-40,10,0,36
0,-10,-5,-55,-5,-15,21
1,15,40,-55,5,30,40
0,-5,-25,-45,-15,-25,0
0,-10,-15,-65,-20,-30,15
1,10,-5,-45,50,30,35
0,0,-30,-40,-15,-25,-5
0,-5,-20,-60,-20,-30,10
1,29,33,5,45,55,43
1,9,13,-15,25,30,23
0,-6,-2,-30,10,14,8
1,28,34,-17,69,35,65
1,8,14,-37,40,15,45
0,-11,2,-52,20,0,30
1,30,32,-12,60,50,45
1,10,12,-32,40,30,25
0,-5,-1,-46,25,15,10
1,5,5,15,-25,25,45
1,11,15,5,29,15,75
1,-4,39,10,-25,25,25
0,-34,-11,-20,-55,-5,15
0,-54,-31,-40,-75,-25,-5
1,-5,5,5,0,10,35
1,-5,-5,0,0,15,45
1,-5,-10,15,-30,50,30
1,65,15,-20,-60,35,-25
0,-15,10,-20,-65,0,75
0,-35,20,20,-60,-5,25
0,-65,-15,5,-70,-30,0
0,-25,-35,40,-10,-5,0
0,-60,-55,15,-35,-20,-20
0,-30,-35,-15,-40,0,-15
0,-30,35,-25,-30,35,10
0,-30,-30,-25,-15,20,75
0,35,-30,-25,-15,20,10
0,-40,-40,-35,-80,-10,0
0,-47,-47,-37,-77,-27,-7
1,35,-10,-5,-40,20,5
1,0,30,-6,-65,25,26
0,-75,-85,-30,-110,-55,25
0,-20,5,10,-85,-5,55
0,-30,30,15,-70,-5,30
0,-30,0,-28,-25,10,38
0,-30,-12,-28,-30,10,50
0,-30,-45,-50,-10,20,40
0,-25,15,-5,-70,5,50
0,-55,-50,-20,-25,45,35
0,-35,-20,0,-25,10,60
0,-65,-50,-30,-55,-20,30
0,-15,-3,-20,-60,5,13
0,-50,-28,-25,-90,-25,8
0,-40,-30,10,-30,-30,30
0,-65,-55,-15,-55,-50,5
0,10,0,-5,-85,5,35
0,-30,-40,30,-25,-35,5
0,155,-90,-80,-90,30,-5
0,10,35,35,-80,-30,-15
0,-15,-10,10,-95,-45,-30
0,-30,-5,35,-40,-5,5
0,-55,-30,10,-65,-30,-20
0,-5,-40,-10,-65,0,-25
0,-45,10,-6,-90,35,21
0,-45,25,-32,-90,35,32
0,-35,-15,25,-75,5,-10
0,-45,-45,10,-85,-25,-20
0,-35,-55,-5,-65,-30,-15
0,-35,-45,-15,-45,5,95
0,-55,-65,-35,-70,-20,45
0,-40,35,30,-75,-25,20
0,-65,10,5,-100,-50,-5
0,-10,-22,-15,-52,40,12
0,-35,-47,-40,-82,15,-13
0,-60,-50,75,-95,-30,15
0,-35,-30,-25,5,0,55
0,-50,-45,-40,-10,-20,40
0,-65,-60,-55,-25,-40,25
0,-45,0,95,-40,-30,15
0,-65,-30,15,-80,-50,-15
0,10,10,-10,-60,25,-5
0,-15,-15,-35,-85,-25,-30
0,-5,-25,-5,-55,20,15
0,-30,-50,-30,-80,-5,-10
0,-35,15,-15,-65,-15,55
0,-60,-10,-40,-90,-40,20
0,-43,-5,-30,-67,-13,5
0,-45,-35,10,-5,-5,15
0,-70,-60,-15,-30,-20,-10
0,0,-20,25,-25,5,-25
0,-5,-30,-20,-85,-35,-40
0,-30,5,-15,-45,5,50
0,-45,-10,-30,-60,-10,35
0,-15,25,45,-70,-10,-10
0,-40,0,30,-80,-30,-20
0,-55,-15,15,-95,-45,-35
0,-15,-25,-20,-45,45,45
0,-55,-55,-50,-75,25,15
0,-15,10,-20,-25,-5,15
0,-30,-5,-35,-40,-30,0
0,-45,-20,-50,-55,-45,-15
0,-5,35,-5,-60,10,0
0,-15,5,-15,-75,-15,-10
0,-25,-15,-35,-90,-40,-20
0,-40,-45,-40,10,20,65
0,-55,-60,-55,-5,-5,50
0,-70,-75,-70,-20,-20,35
0,-5,0,10,-55,15,15
0,-30,-30,-20,-75,-25,35
0,-55,-45,-45,-85,-35,35
1,-5,15,-5,-25,5,40
0,-40,-25,-40,-55,-25,5
0,-30,10,-25,-65,-5,40
0,-55,-15,-50,-90,-30,15
0,-15,-13,-7,-30,5,30
0,-45,-43,-37,-60,-25,0
0,-30,-25,-25,-60,-10,60
0,-55,-50,-50,-85,-35,35
0,-60,5,-35,-75,-5,65
0,-85,-40,-60,-90,-30,40
0,-25,-30,-25,-35,0,35
0,-35,-40,-35,-85,-20,-10
0,-35,0,-5,-65,5,-25
0,-60,-25,-30,-80,-20,-30
0,-20,-15,0,-15,15,-5
0,-35,-30,-15,-40,0,-15
0,-50,-45,-30,-50,-10,-25
0,-20,-15,-15,-60,0,35
0,-55,-50,-50,-95,-35,0
0,45,-25,-40,-40,-25,-10
0,20,-50,-65,-80,-50,-35
0,-22,-19,-10,-44,25,45
0,-57,-54,-45,-75,-10,10
0,0,-25,-12,-30,15,5
0,-25,-50,-37,-65,-10,-20
0,-14,7,-8,-40,0,30
0,-34,-23,-28,-70,-20,10
0,-49,-38,-45,-85,-35,-5
0,-5,-3,2,-50,10,21
0,-25,-33,-18,-70,-20,1
0,-40,-48,-33,-85,-35,-14
