Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed
0,25,20,15,105,55,90,70,60,125,115,70,55
0,25,20,15,105,55,90,35,40,100,90,55,35
0,25,20,15,105,55,90,65,60,70,85,75,40
0,25,20,15,105,55,90,65,130,60,95,110,65
0,25,20,15,105,55,90,65,65,60,110,95,130
0,25,20,15,105,55,90,130,65,60,110,95,65
0,25,20,15,105,55,90,55,55,50,45,65,55
1,25,20,15,105,55,90,48,48,48,48,48,48
0,25,20,15,105,55,90,130,85,80,85,95,60
0,25,20,15,105,55,90,95,125,79,60,100,81
1,25,20,15,105,55,90,20,10,55,15,20,80
0,25,20,15,105,55,90,75,100,95,40,70,110
0,25,20,15,105,55,90,65,125,100,55,70,85
0,25,20,15,105,55,90,65,95,57,100,85,93
0,25,20,15,105,55,90,65,83,57,95,85,105
0,25,20,15,105,55,90,65,50,35,115,95,95
0,25,20,15,105,55,90,70,110,80,55,80,105
0,25,20,15,105,55,90,40,45,65,100,120,90
0,25,20,15,105,55,90,60,75,85,100,85,115
0,25,20,15,105,55,90,30,45,55,70,55,85
0,25,20,15,105,55,90,80,92,65,65,80,68
0,25,20,15,105,55,90,45,67,60,35,50,63
0,25,20,15,105,55,90,55,65,95,95,45,85
1,25,20,15,105,55,90,30,40,70,70,25,60
0,25,20,15,105,55,90,105,95,80,40,80,90
0,25,20,15,105,55,90,65,55,115,100,40,60
0,25,20,15,105,55,90,250,5,5,35,105,50
0,25,20,15,105,55,90,105,130,120,45,45,40
0,25,20,15,105,55,90,80,85,95,30,30,25
0,25,20,15,105,55,90,65,90,120,85,70,60
0,25,20,15,105,55,90,40,65,95,60,45,35
0,25,20,15,105,55,90,90,55,75,60,75,30
0,25,20,15,105,55,90,50,105,79,35,110,76
0,25,20,15,105,55,90,50,120,53,35,110,87
0,25,20,15,105,55,90,60,80,110,50,80,45
0,25,20,15,105,55,90,50,50,95,40,50,35
0,25,20,15,105,55,90,95,95,85,125,75,55
0,25,20,15,105,55,90,60,40,80,60,45,40
0,25,20,15,105,55,90,60,50,70,80,80,150
0,25,20,15,105,55,90,40,30,50,55,55,100
0,25,20,15,105,55,90,55,130,115,50,50,75
0,25,20,15,105,55,90,30,105,90,25,25,50
0,25,20,15,105,55,90,85,73,70,73,115,67
0,25,20,15,105,55,90,60,48,45,43,90,42
0,25,20,15,105,55,90,35,45,160,30,45,70
0,25,20,15,105,55,90,60,65,60,130,75,110
0,25,20,15,105,55,90,45,50,45,115,55,95
0,25,20,15,105,55,90,30,35,30,100,35,80
0,25,20,15,105,55,90,50,95,180,85,45,70
1,25,20,15,105,55,90,30,65,100,45,25,40
0,25,20,15,105,55,90,105,105,75,65,100,50
0,25,20,15,105,55,90,80,80,50,40,50,25
0,25,20,15,105,55,90,90,70,80,70,95,70
0,25,20,15,105,55,90,65,45,55,45,70,45
0,25,20,15,105,55,90,60,110,70,60,60,110
0,25,20,15,105,55,90,35,85,45,35,35,75
0,25,20,15,105,55,90,52,90,55,58,62,60
0,25,20,15,105,55,90,50,60,95,120,70,70
0,25,20,15,105,55,90,25,35,70,95,55,45
0,25,20,15,105,55,90,95,75,110,100,80,30
0,25,20,15,105,55,90,90,65,65,40,40,15
0,25,20,15,105,55,90,65,100,70,80,80,105
0,25,20,15,105,55,90,50,85,55,65,65,90
0,25,20,15,105,55,90,80,120,130,55,65,45
0,25,20,15,105,55,90,55,95,115,45,45,35
1,25,20,15,105,55,90,40,80,100,30,30,20
0,25,20,15,105,55,90,80,70,65,80,120,100
0,25,20,15,105,55,90,40,40,35,50,100,70
0,25,20,15,105,55,90,80,105,65,100,70,70
0,25,20,15,105,55,90,65,90,50,85,45,55
1,25,20,15,105,55,90,50,75,35,70,30,40
0,25,20,15,105,55,90,90,130,80,65,85,55
0,25,20,15,105,55,90,80,100,70,50,60,45
1,25,20,15,105,55,90,70,80,50,35,35,35
0,25,20,15,105,55,90,55,50,45,135,95,120
0,25,20,15,105,55,90,40,35,30,120,70,105
0,90,95,95,70,90,70,100,100,100,100,100,100
0,90,95,95,70,90,70,106,110,90,154,90,130
0,90,95,95,70,90,70,91,134,95,100,100,80
1,90,95,95,70,90,70,61,84,65,70,70,70
1,90,95,95,70,90,70,41,64,45,50,50,50
0,90,95,95,70,90,70,90,100,90,125,85,90
0,90,95,95,70,90,70,90,90,85,125,90,100
0,90,95,95,70,90,70,90,85,100,95,125,85
0,90,95,95,70,90,70,160,110,65,65,110,30
0,90,95,95,70,90,70,80,105,65,60,75,130
1,90,95,95,70,90,70,60,115,105,65,70,80
1,90,95,95,70,90,70,30,80,90,55,45,55
1,90,95,95,70,90,70,70,60,125,115,70,55
1,90,95,95,70,90,70,35,40,100,90,55,35
1,90,95,95,70,90,70,65,60,70,85,75,40
0,90,95,95,70,90,70,65,130,60,95,110,65
0,90,95,95,70,90,70,65,65,60,110,95,130
0,90,95,95,70,90,70,130,65,60,110,95,65
1,90,95,95,70,90,70,55,55,50,45,65,55
1,90,95,95,70,90,70,48,48,48,48,48,48
0,90,95,95,70,90,70,130,85,80,85,95,60
0,90,95,95,70,90,70,95,125,79,60,100,81
1,90,95,95,70,90,70,20,10,55,15,20,80
1,90,95,95,70,90,70,75,100,95,40,70,110
1,90,95,95,70,90,70,65,125,100,55,70,85
1,90,95,95,70,90,70,65,95,57,100,85,93
1,90,95,95,70,90,70,65,83,57,95,85,105
1,90,95,95,70,90,70,65,50,35,115,95,95
1,90,95,95,70,90,70,70,110,80,55,80,105
1,90,95,95,70,90,70,40,45,65,100,120,90
0,90,95,95,70,90,70,60,75,85,100,85,115
1,90,95,95,70,90,70,30,45,55,70,55,85
1,90,95,95,70,90,70,80,92,65,65,80,68
1,90,95,95,70,90,70,45,67,60,35,50,63
1,90,95,95,70,90,70,55,65,95,95,45,85
1,90,95,95,70,90,70,30,40,70,70,25,60
1,90,95,95,70,90,70,105,95,80,40,80,90
1,90,95,95,70,90,70,65,55,115,100,40,60
1,90,95,95,70,90,70,250,5,5,35,105,50
1,90,95,95,70,90,70,105,130,120,45,45,40
1,90,95,95,70,90,70,80,85,95,30,30,25
1,90,95,95,70,90,70,65,90,120,85,70,60
1,90,95,95,70,90,70,40,65,95,60,45,35
1,90,95,95,70,90,70,90,55,75,60,75,30
1,90,95,95,70,90,70,50,105,79,35,110,76
1,90,95,95,70,90,70,50,120,53,35,110,87
1,90,95,95,70,90,70,60,80,110,50,80,45
1,90,95,95,70,90,70,50,50,95,40,50,35
0,90,95,95,70,90,70,95,95,85,125,75,55
1,90,95,95,70,90,70,60,40,80,60,45,40
1,90,95,95,70,90,70,60,50,70,80,80,150
1,90,95,95,70,90,70,40,30,50,55,55,100
1,90,95,95,70,90,70,55,130,115,50,50,75
1,90,95,95,70,90,70,30,105,90,25,25,50
1,90,95,95,70,90,70,85,73,70,73,115,67
1,90,95,95,70,90,70,60,48,45,43,90,42
1,90,95,95,70,90,70,35,45,160,30,45,70
1,90,95,95,70,90,70,60,65,60,130,75,110
1,90,95,95,70,90,70,45,50,45,115,55,95
1,90,95,95,70,90,70,30,35,30,100,35,80
0,90,95,95,70,90,70,50,95,180,85,45,70
1,90,95,95,70,90,70,30,65,100,45,25,40
1,90,95,95,70,90,70,105,105,75,65,100,50
1,90,95,95,70,90,70,80,80,50,40,50,25
1,90,95,95,70,90,70,90,70,80,70,95,70
1,90,95,95,70,90,70,65,45,55,45,70,45
1,90,95,95,70,90,70,60,110,70,60,60,110
1,90,95,95,70,90,70,35,85,45,35,35,75
1,90,95,95,70,90,70,52,90,55,58,62,60
1,90,95,95,70,90,70,50,60,95,120,70,70
1,90,95,95,70,90,70,25,35,70,95,55,45
1,90,95,95,70,90,70,95,75,110,100,80,30
1,90,95,95,70,90,70,90,65,65,40,40,15
1,90,95,95,70,90,70,65,100,70,80,80,105
1,90,95,95,70,90,70,50,85,55,65,65,90
1,90,95,95,70,90,70,80,120,130,55,65,45
1,90,95,95,70,90,70,55,95,115,45,45,35
1,90,95,95,70,90,70,40,80,100,30,30,20
0,90,95,95,70,90,70,80,70,65,80,120,100
1,90,95,95,70,90,70,40,40,35,50,100,70
1,90,95,95,70,90,70,80,105,65,100,70,70
1,90,95,95,70,90,70,65,90,50,85,45,55
1,90,95,95,70,90,70,50,75,35,70,30,40
1,90,95,95,70,90,70,90,130,80,65,85,55
1,90,95,95,70,90,70,80,100,70,50,60,45
1,90,95,95,70,90,70,70,80,50,35,35,35
1,90,95,95,70,90,70,55,50,45,135,95,120
1,90,95,95,70,90,70,40,35,30,120,70,105
1,90,95,95,70,90,70,25,20,15,105,55,90
0,65,65,65,50,50,90,100,100,100,100,100,100
0,65,65,65,50,50,90,106,110,90,154,90,130
0,65,65,65,50,50,90,91,134,95,100,100,80
0,65,65,65,50,50,90,61,84,65,70,70,70
1,65,65,65,50,50,90,41,64,45,50,50,50
0,65,65,65,50,50,90,90,100,90,125,85,90
0,65,65,65,50,50,90,90,90,85,125,90,100
0,65,65,65,50,50,90,90,85,100,95,125,85
0,65,65,65,50,50,90,160,110,65,65,110,30
0,65,65,65,50,50,90,80,105,65,60,75,130
0,65,65,65,50,50,90,60,115,105,65,70,80
1,65,65,65,50,50,90,30,80,90,55,45,55
0,65,65,65,50,50,90,70,60,125,115,70,55
1,65,65,65,50,50,90,35,40,100,90,55,35
0,65,65,65,50,50,90,65,60,70,85,75,40
0,65,65,65,50,50,90,65,130,60,95,110,65
0,65,65,65,50,50,90,65,65,60,110,95,130
0,65,65,65,50,50,90,130,65,60,110,95,65
1,65,65,65,50,50,90,55,55,50,45,65,55
1,65,65,65,50,50,90,48,48,48,48,48,48
0,65,65,65,50,50,90,130,85,80,85,95,60
0,65,65,65,50,50,90,95,125,79,60,100,81
1,65,65,65,50,50,90,20,10,55,15,20,80
0,65,65,65,50,50,90,75,100,95,40,70,110
0,65,65,65,50,50,90,65,125,100,55,70,85
0,65,65,65,50,50,90,65,95,57,100,85,93
0,65,65,65,50,50,90,65,83,57,95,85,105
0,65,65,65,50,50,90,65,50,35,115,95,95
0,65,65,65,50,50,90,70,110,80,55,80,105
0,65,65,65,50,50,90,40,45,65,100,120,90
0,65,65,65,50,50,90,60,75,85,100,85,115
1,65,65,65,50,50,90,30,45,55,70,55,85
0,65,65,65,50,50,90,80,92,65,65,80,68
1,65,65,65,50,50,90,45,67,60,35,50,63
0,65,65,65,50,50,90,55,65,95,95,45,85
1,65,65,65,50,50,90,30,40,70,70,25,60
0,65,65,65,50,50,90,105,95,80,40,80,90
0,65,65,65,50,50,90,65,55,115,100,40,60
0,65,65,65,50,50,90,250,5,5,35,105,50
0,65,65,65,50,50,90,105,130,120,45,45,40
1,65,65,65,50,50,90,80,85,95,30,30,25
0,65,65,65,50,50,90,65,90,120,85,70,60
1,65,65,65,50,50,90,40,65,95,60,45,35
0,65,65,65,50,50,90,90,55,75,60,75,30
0,65,65,65,50,50,90,50,105,79,35,110,76
0,65,65,65,50,50,90,50,120,53,35,110,87
0,65,65,65,50,50,90,60,80,110,50,80,45
1,65,65,65,50,50,90,50,50,95,40,50,35
0,65,65,65,50,50,90,95,95,85,125,75,55
1,65,65,65,50,50,90,60,40,80,60,45,40
0,65,65,65,50,50,90,60,50,70,80,80,150
1,65,65,65,50,50,90,40,30,50,55,55,100
0,65,65,65,50,50,90,55,130,115,50,50,75
1,65,65,65,50,50,90,30,105,90,25,25,50
0,65,65,65,50,50,90,85,73,70,73,115,67
1,65,65,65,50,50,90,60,48,45,43,90,42
0,65,65,65,50,50,90,35,45,160,30,45,70
0,65,65,65,50,50,90,60,65,60,130,75,110
0,65,65,65,50,50,90,45,50,45,115,55,95
1,65,65,65,50,50,90,30,35,30,100,35,80
0,65,65,65,50,50,90,50,95,180,85,45,70
1,65,65,65,50,50,90,30,65,100,45,25,40
0,65,65,65,50,50,90,105,105,75,65,100,50
1,65,65,65,50,50,90,80,80,50,40,50,25
0,65,65,65,50,50,90,90,70,80,70,95,70
1,65,65,65,50,50,90,65,45,55,45,70,45
0,65,65,65,50,50,90,60,110,70,60,60,110
1,65,65,65,50,50,90,35,85,45,35,35,75
1,65,65,65,50,50,90,52,90,55,58,62,60
0,65,65,65,50,50,90,50,60,95,120,70,70
1,65,65,65,50,50,90,25,35,70,95,55,45
0,65,65,65,50,50,90,95,75,110,100,80,30
1,65,65,65,50,50,90,90,65,65,40,40,15
0,65,65,65,50,50,90,65,100,70,80,80,105
0,65,65,65,50,50,90,50,85,55,65,65,90
0,65,65,65,50,50,90,80,120,130,55,65,45
0,65,65,65,50,50,90,55,95,115,45,45,35
1,65,65,65,50,50,90,40,80,100,30,30,20
0,65,65,65,50,50,90,80,70,65,80,120,100
1,65,65,65,50,50,90,40,40,35,50,100,70
0,65,65,65,50,50,90,80,105,65,100,70,70
0,65,65,65,50,50,90,65,90,50,85,45,55
1,65,65,65,50,50,90,50,75,35,70,30,40
0,65,65,65,50,50,90,90,130,80,65,85,55
0,65,65,65,50,50,90,80,100,70,50,60,45
1,65,65,65,50,50,90,70,80,50,35,35,35
0,65,65,65,50,50,90,55,50,45,135,95,120
0,65,65,65,50,50,90,40,35,30,120,70,105
1,65,65,65,50,50,90,25,20,15,105,55,90
0,65,65,65,50,50,90,90,95,95,70,90,70
0,40,50,40,40,40,90,100,100,100,100,100,100
0,40,50,40,40,40,90,106,110,90,154,90,130
0,40,50,40,40,40,90,91,134,95,100,100,80
0,40,50,40,40,40,90,61,84,65,70,70,70
0,40,50,40,40,40,90,41,64,45,50,50,50
0,40,50,40,40,40,90,90,100,90,125,85,90
0,40,50,40,40,40,90,90,90,85,125,90,100
0,40,50,40,40,40,90,90,85,100,95,125,85
0,40,50,40,40,40,90,160,110,65,65,110,30
0,40,50,40,40,40,90,80,105,65,60,75,130
0,40,50,40,40,40,90,60,115,105,65,70,80
0,40,50,40,40,40,90,30,80,90,55,45,55
0,40,50,40,40,40,90,70,60,125,115,70,55
0,40,50,40,40,40,90,35,40,100,90,55,35
0,40,50,40,40,40,90,65,60,70,85,75,40
0,40,50,40,40,40,90,65,130,60,95,110,65
0,40,50,40,40,40,90,65,65,60,110,95,130
0,40,50,40,40,40,90,130,65,60,110,95,65
0,40,50,40,40,40,90,55,55,50,45,65,55
1,40,50,40,40,40,90,48,48,48,48,48,48
0,40,50,40,40,40,90,130,85,80,85,95,60
0,40,50,40,40,40,90,95,125,79,60,100,81
1,40,50,40,40,40,90,20,10,55,15,20,80
0,40,50,40,40,40,90,75,100,95,40,70,110
0,40,50,40,40,40,90,65,125,100,55,70,85
0,40,50,40,40,40,90,65,95,57,100,85,93
0,40,50,40,40,40,90,65,83,57,95,85,105
0,40,50,40,40,40,90,65,50,35,115,95,95
0,40,50,40,40,40,90,70,110,80,55,80,105
0,40,50,40,40,40,90,40,45,65,100,120,90
0,40,50,40,40,40,90,60,75,85,100,85,115
0,40,50,40,40,40,90,30,45,55,70,55,85
0,40,50,40,40,40,90,80,92,65,65,80,68
0,40,50,40,40,40,90,45,67,60,35,50,63
0,40,50,40,40,40,90,55,65,95,95,45,85
1,40,50,40,40,40,90,30,40,70,70,25,60
0,40,50,40,40,40,90,105,95,80,40,80,90
0,40,50,40,40,40,90,65,55,115,100,40,60
0,40,50,40,40,40,90,250,5,5,35,105,50
0,40,50,40,40,40,90,105,130,120,45,45,40
0,40,50,40,40,40,90,80,85,95,30,30,25
0,40,50,40,40,40,90,65,90,120,85,70,60
0,40,50,40,40,40,90,40,65,95,60,45,35
0,40,50,40,40,40,90,90,55,75,60,75,30
0,40,50,40,40,40,90,50,105,79,35,110,76
0,40,50,40,40,40,90,50,120,53,35,110,87
0,40,50,40,40,40,90,60,80,110,50,80,45
0,40,50,40,40,40,90,50,50,95,40,50,35
0,40,50,40,40,40,90,95,95,85,125,75,55
0,40,50,40,40,40,90,60,40,80,60,45,40
0,40,50,40,40,40,90,60,50,70,80,80,150
0,40,50,40,40,40,90,40,30,50,55,55,100
0,40,50,40,40,40,90,55,130,115,50,50,75
0,40,50,40,40,40,90,30,105,90,25,25,50
0,40,50,40,40,40,90,85,73,70,73,115,67
0,40,50,40,40,40,90,60,48,45,43,90,42
0,40,50,40,40,40,90,35,45,160,30,45,70
0,40,50,40,40,40,90,60,65,60,130,75,110
0,40,50,40,40,40,90,45,50,45,115,55,95
0,40,50,40,40,40,90,30,35,30,100,35,80
0,40,50,40,40,40,90,50,95,180,85,45,70
0,40,50,40,40,40,90,30,65,100,45,25,40
0,40,50,40,40,40,90,105,105,75,65,100,50
0,40,50,40,40,40,90,80,80,50,40,50,25
0,40,50,40,40,40,90,90,70,80,70,95,70
0,40,50,40,40,40,90,65,45,55,45,70,45
0,40,50,40,40,40,90,60,110,70,60,60,110
0,40,50,40,40,40,90,35,85,45,35,35,75
0,40,50,40,40,40,90,52,90,55,58,62,60
0,40,50,40,40,40,90,50,60,95,120,70,70
0,40,50,40,40,40,90,25,35,70,95,55,45
0,40,50,40,40,40,90,95,75,110,100,80,30
0,40,50,40,40,40,90,90,65,65,40,40,15
0,40,50,40,40,40,90,65,100,70,80,80,105
0,40,50,40,40,40,90,50,85,55,65,65,90
0,40,50,40,40,40,90,80,120,130,55,65,45
0,40,50,40,40,40,90,55,95,115,45,45,35
0,40,50,40,40,40,90,40,80,100,30,30,20
0,40,50,40,40,40,90,80,70,65,80,120,100
0,40,50,40,40,40,90,40,40,35,50,100,70
0,40,50,40,40,40,90,80,105,65,100,70,70
0,40,50,40,40,40,90,65,90,50,85,45,55
0,40,50,40,40,40,90,50,75,35,70,30,40
0,40,50,40,40,40,90,90,130,80,65,85,55
0,40,50,40,40,40,90,80,100,70,50,60,45
0,40,50,40,40,40,90,70,80,50,35,35,35
0,40,50,40,40,40,90,55,50,45,135,95,120
0,40,50,40,40,40,90,40,35,30,120,70,105
0,40,50,40,40,40,90,25,20,15,105,55,90
0,40,50,40,40,40,90,90,95,95,70,90,70
0,40,50,40,40,40,90,65,65,65,50,50,90
0,90,110,80,100,80,95,100,100,100,100,100,100
0,90,110,80,100,80,95,106,110,90,154,90,130
0,90,110,80,100,80,95,91,134,95,100,100,80
1,90,110,80,100,80,95,61,84,65,70,70,70
1,90,110,80,100,80,95,41,64,45,50,50,50
0,90,110,80,100,80,95,90,100,90,125,85,90
0,90,110,80,100,80,95,90,90,85,125,90,100
0,90,110,80,100,80,95,90,85,100,95,125,85
1,90,110,80,100,80,95,160,110,65,65,110,30
1,90,110,80,100,80,95,80,105,65,60,75,130
1,90,110,80,100,80,95,60,115,105,65,70,80
1,90,110,80,100,80,95,30,80,90,55,45,55
1,90,110,80,100,80,95,70,60,125,115,70,55
1,90,110,80,100,80,95,35,40,100,90,55,35
1,90,110,80,100,80,95,65,60,70,85,75,40
1,90,110,80,100,80,95,65,130,60,95,110,65
1,90,110,80,100,80,95,65,65,60,110,95,130
1,90,110,80,100,80,95,130,65,60,110,95,65
1,90,110,80,100,80,95,55,55,50,45,65,55
1,90,110,80,100,80,95,48,48,48,48,48,48
1,90,110,80,100,80,95,130,85,80,85,95,60
1,90,110,80,100,80,95,95,125,79,60,100,81
1,90,110,80,100,80,95,20,10,55,15,20,80
1,90,110,80,100,80,95,75,100,95,40,70,110
1,90,110,80,100,80,95,65,125,100,55,70,85
1,90,110,80,100,80,95,65,95,57,100,85,93
1,90,110,80,100,80,95,65,83,57,95,85,105
1,90,110,80,100,80,95,65,50,35,115,95,95
1,90,110,80,100,80,95,70,110,80,55,80,105
1,90,110,80,100,80,95,40,45,65,100,120,90
1,90,110,80,100,80,95,60,75,85,100,85,115
1,90,110,80,100,80,95,30,45,55,70,55,85
1,90,110,80,100,80,95,80,92,65,65,80,68
1,90,110,80,100,80,95,45,67,60,35,50,63
1,90,110,80,100,80,95,55,65,95,95,45,85
1,90,110,80,100,80,95,30,40,70,70,25,60
1,90,110,80,100,80,95,105,95,80,40,80,90
1,90,110,80,100,80,95,65,55,115,100,40,60
1,90,110,80,100,80,95,250,5,5,35,105,50
1,90,110,80,100,80,95,105,130,120,45,45,40
1,90,110,80,100,80,95,80,85,95,30,30,25
1,90,110,80,100,80,95,65,90,120,85,70,60
1,90,110,80,100,80,95,40,65,95,60,45,35
1,90,110,80,100,80,95,90,55,75,60,75,30
1,90,110,80,100,80,95,50,105,79,35,110,76
1,90,110,80,100,80,95,50,120,53,35,110,87
1,90,110,80,100,80,95,60,80,110,50,80,45
1,90,110,80,100,80,95,50,50,95,40,50,35
1,90,110,80,100,80,95,95,95,85,125,75,55
1,90,110,80,100,80,95,60,40,80,60,45,40
1,90,110,80,100,80,95,60,50,70,80,80,150
1,90,110,80,100,80,95,40,30,50,55,55,100
1,90,110,80,100,80,95,55,130,115,50,50,75
1,90,110,80,100,80,95,30,105,90,25,25,50
1,90,110,80,100,80,95,85,73,70,73,115,67
1,90,110,80,100,80,95,60,48,45,43,90,42
1,90,110,80,100,80,95,35,45,160,30,45,70
1,90,110,80,100,80,95,60,65,60,130,75,110
1,90,110,80,100,80,95,45,50,45,115,55,95
1,90,110,80,100,80,95,30,35,30,100,35,80
1,90,110,80,100,80,95,50,95,180,85,45,70
1,90,110,80,100,80,95,30,65,100,45,25,40
1,90,110,80,100,80,95,105,105,75,65,100,50
1,90,110,80,100,80,95,80,80,50,40,50,25
1,90,110,80,100,80,95,90,70,80,70,95,70
1,90,110,80,100,80,95,65,45,55,45,70,45
1,90,110,80,100,80,95,60,110,70,60,60,110
1,90,110,80,100,80,95,35,85,45,35,35,75
1,90,110,80,100,80,95,52,90,55,58,62,60
1,90,110,80,100,80,95,50,60,95,120,70,70
1,90,110,80,100,80,95,25,35,70,95,55,45
1,90,110,80,100,80,95,95,75,110,100,80,30
1,90,110,80,100,80,95,90,65,65,40,40,15
1,90,110,80,100,80,95,65,100,70,80,80,105
1,90,110,80,100,80,95,50,85,55,65,65,90
1,90,110,80,100,80,95,80,120,130,55,65,45
1,90,110,80,100,80,95,55,95,115,45,45,35
1,90,110,80,100,80,95,40,80,100,30,30,20
1,90,110,80,100,80,95,80,70,65,80,120,100
1,90,110,80,100,80,95,40,40,35,50,100,70
1,90,110,80,100,80,95,80,105,65,100,70,70
1,90,110,80,100,80,95,65,90,50,85,45,55
1,90,110,80,100,80,95,50,75,35,70,30,40
1,90,110,80,100,80,95,90,130,80,65,85,55
1,90,110,80,100,80,95,80,100,70,50,60,45
1,90,110,80,100,80,95,70,80,50,35,35,35
1,90,110,80,100,80,95,55,50,45,135,95,120
1,90,110,80,100,80,95,40,35,30,120,70,105
1,90,110,80,100,80,95,25,20,15,105,55,90
1,90,110,80,100,80,95,90,95,95,70,90,70
1,90,110,80,100,80,95,65,65,65,50,50,90
1,90,110,80,100,80,95,40,50,40,40,40,90
0,55,70,45,70,50,60,100,100,100,100,100,100
0,55,70,45,70,50,60,106,110,90,154,90,130
0,55,70,45,70,50,60,91,134,95,100,100,80
0,55,70,45,70,50,60,61,84,65,70,70,70
1,55,70,45,70,50,60,41,64,45,50,50,50
0,55,70,45,70,50,60,90,100,90,125,85,90
0,55,70,45,70,50,60,90,90,85,125,90,100
0,55,70,45,70,50,60,90,85,100,95,125,85
0,55,70,45,70,50,60,160,110,65,65,110,30
0,55,70,45,70,50,60,80,105,65,60,75,130
0,55,70,45,70,50,60,60,115,105,65,70,80
0,55,70,45,70,50,60,30,80,90,55,45,55
0,55,70,45,70,50,60,70,60,125,115,70,55
0,55,70,45,70,50,60,35,40,100,90,55,35
0,55,70,45,70,50,60,65,60,70,85,75,40
0,55,70,45,70,50,60,65,130,60,95,110,65
0,55,70,45,70,50,60,65,65,60,110,95,130
0,55,70,45,70,50,60,130,65,60,110,95,65
1,55,70,45,70,50,60,55,55,50,45,65,55
1,55,70,45,70,50,60,48,48,48,48,48,48
0,55,70,45,70,50,60,130,85,80,85,95,60
0,55,70,45,70,50,60,95,125,79,60,100,81
1,55,70,45,70,50,60,20,10,55,15,20,80
0,55,70,45,70,50,60,75,100,95,40,70,110
0,55,70,45,70,50,60,65,125,100,55,70,85
0,55,70,45,70,50,60,65,95,57,100,85,93
0,55,70,45,70,50,60,65,83,57,95,85,105
0,55,70,45,70,50,60,65,50,35,115,95,95
0,55,70,45,70,50,60,70,110,80,55,80,105
0,55,70,45,70,50,60,40,45,65,100,120,90
0,55,70,45,70,50,60,60,75,85,100,85,115
1,55,70,45,70,50,60,30,45,55,70,55,85
0,55,70,45,70,50,60,80,92,65,65,80,68
1,55,70,45,70,50,60,45,67,60,35,50,63
0,55,70,45,70,50,60,55,65,95,95,45,85
1,55,70,45,70,50,60,30,40,70,70,25,60
0,55,70,45,70,50,60,105,95,80,40,80,90
0,55,70,45,70,50,60,65,55,115,100,40,60
0,55,70,45,70,50,60,250,5,5,35,105,50
0,55,70,45,70,50,60,105,130,120,45,45,40
1,55,70,45,70,50,60,80,85,95,30,30,25
0,55,70,45,70,50,60,65,90,120,85,70,60
1,55,70,45,70,50,60,40,65,95,60,45,35
0,55,70,45,70,50,60,90,55,75,60,75,30
0,55,70,45,70,50,60,50,105,79,35,110,76
0,55,70,45,70,50,60,50,120,53,35,110,87
0,55,70,45,70,50,60,60,80,110,50,80,45
1,55,70,45,70,50,60,50,50,95,40,50,35
0,55,70,45,70,50,60,95,95,85,125,75,55
1,55,70,45,70,50,60,60,40,80,60,45,40
0,55,70,45,70,50,60,60,50,70,80,80,150
1,55,70,45,70,50,60,40,30,50,55,55,100
0,55,70,45,70,50,60,55,130,115,50,50,75
1,55,70,45,70,50,60,30,105,90,25,25,50
0,55,70,45,70,50,60,85,73,70,73,115,67
1,55,70,45,70,50,60,60,48,45,43,90,42
0,55,70,45,70,50,60,35,45,160,30,45,70
0,55,70,45,70,50,60,60,65,60,130,75,110
0,55,70,45,70,50,60,45,50,45,115,55,95
1,55,70,45,70,50,60,30,35,30,100,35,80
0,55,70,45,70,50,60,50,95,180,85,45,70
1,55,70,45,70,50,60,30,65,100,45,25,40
0,55,70,45,70,50,60,105,105,75,65,100,50
1,55,70,45,70,50,60,80,80,50,40,50,25
0,55,70,45,70,50,60,90,70,80,70,95,70
1,55,70,45,70,50,60,65,45,55,45,70,45
0,55,70,45,70,50,60,60,110,70,60,60,110
1,55,70,45,70,50,60,35,85,45,35,35,75
0,55,70,45,70,50,60,52,90,55,58,62,60
0,55,70,45,70,50,60,50,60,95,120,70,70
1,55,70,45,70,50,60,25,35,70,95,55,45
0,55,70,45,70,50,60,95,75,110,100,80,30
1,55,70,45,70,50,60,90,65,65,40,40,15
0,55,70,45,70,50,60,65,100,70,80,80,105
0,55,70,45,70,50,60,50,85,55,65,65,90
0,55,70,45,70,50,60,80,120,130,55,65,45
0,55,70,45,70,50,60,55,95,115,45,45,35
1,55,70,45,70,50,60,40,80,100,30,30,20
0,55,70,45,70,50,60,80,70,65,80,120,100
1,55,70,45,70,50,60,40,40,35,50,100,70
0,55,70,45,70,50,60,80,105,65,100,70,70
0,55,70,45,70,50,60,65,90,50,85,45,55
1,55,70,45,70,50,60,50,75,35,70,30,40
0,55,70,45,70,50,60,90,130,80,65,85,55
0,55,70,45,70,50,60,80,100,70,50,60,45
1,55,70,45,70,50,60,70,80,50,35,35,35
0,55,70,45,70,50,60,55,50,45,135,95,120
0,55,70,45,70,50,60,40,35,30,120,70,105
1,55,70,45,70,50,60,25,20,15,105,55,90
0,55,70,45,70,50,60,90,95,95,70,90,70
0,55,70,45,70,50,60,65,65,65,50,50,90
1,55,70,45,70,50,60,40,50,40,40,40,90
0,55,70,45,70,50,60,90,110,80,100,80,95
0,65,105,60,60,70,95,100,100,100,100,100,100
