Poke_1,Poke_2,Winner 
52,33,33
52,34,34
52,35,35
52,36,36
52,37,37
52,38,38
52,39,52
52,40,40
52,41,52
52,42,42
52,43,43
52,44,44
52,45,45
52,46,52
52,47,47
52,48,48
52,49,49
52,50,52
52,51,51
52,53,53
52,54,54
52,55,55
52,56,56
52,57,57
52,58,58
52,59,59
52,60,60
52,61,61
52,62,62
52,63,63
52,64,64
52,65,65
52,66,66
52,67,67
52,68,68
52,69,69
52,70,70
52,71,71
52,72,72
52,73,73
52,74,74
52,75,75
52,76,76
52,77,77
52,78,78
52,79,79
52,80,80
52,81,81
52,82,82
52,83,83
52,84,84
52,85,85
52,86,86
52,87,87
52,88,88
52,89,89
52,90,90
52,91,91
52,92,92
52,93,93
52,94,94
52,95,95
52,96,96
52,97,97
52,98,98
52,99,99
52,100,100
52,101,101
52,102,102
52,103,103
52,104,104
52,105,105
52,106,106
52,107,107
52,108,108
52,109,109
52,110,110
52,111,111
52,112,112
52,113,113
52,114,114
52,115,115
52,116,116
52,117,117
52,118,118
52,119,119
52,120,120
52,121,121
52,122,122
52,123,123
52,124,124
52,125,125
52,126,126
52,127,127
52,128,128
52,129,52
52,130,130
52,131,131
52,132,52
52,133,133
52,134,134
52,135,135
52,136,136
52,137,137
52,138,138
52,139,139
52,140,140
52,141,141
52,142,142
52,143,143
52,144,144
52,145,145
52,146,146
52,147,147
52,148,148
52,149,149
52,150,150
52,151,151
53,1,53
53,2,53
53,3,3
53,4,53
53,5,53
53,6,6
53,7,53
53,8,53
53,9,9
53,10,53
53,11,53
53,12,53
53,13,53
53,14,53
53,15,53
53,16,53
53,17,53
53,18,18
53,19,53
53,20,53
53,21,53
53,22,22
53,23,53
53,24,24
53,25,53
53,26,26
53,27,53
53,28,28
53,29,53
53,30,53
53,31,31
53,32,53
53,33,53
53,34,34
53,35,53
53,36,36
53,37,53
53,38,38
53,39,53
53,40,53
53,41,53
53,42,42
53,43,53
53,44,53
53,45,45
53,46,53
53,47,53
53,48,53
53,49,49
53,50,53
53,51,53
53,52,53
53,54,53
53,55,55
53,56,56
53,57,57
53,58,53
53,59,59
53,60,53
53,61,53
53,62,62
53,63,53
53,64,53
53,65,65
53,66,66
53,67,67
53,68,68
53,69,53
53,70,53
53,71,71
53,72,53
53,73,73
53,74,74
53,75,75
53,76,76
53,77,53
53,78,78
53,79,53
53,80,80
53,81,81
53,82,82
53,83,53
53,84,53
53,85,85
53,86,53
53,87,87
53,88,53
53,89,89
53,90,53
53,91,91
53,92,92
53,93,93
53,94,94
53,95,95
53,96,53
53,97,97
53,98,53
53,99,99
53,100,53
53,101,101
53,102,53
53,103,103
53,104,53
53,105,53
53,106,106
53,107,107
53,108,53
53,109,53
53,110,110
53,111,111
53,112,112
53,113,113
53,114,53
53,115,115
53,116,53
53,117,117
53,118,53
53,119,119
53,120,53
53,121,121
53,122,122
53,123,123
53,124,124
53,125,125
53,126,126
53,127,127
53,128,128
53,129,53
53,130,130
53,131,131
53,132,53
53,133,53
53,134,134
53,135,135
53,136,136
53,137,53
53,138,138
53,139,139
53,140,140
53,141,141
53,142,142
53,143,143
53,144,144
53,145,145
53,146,146
53,147,53
53,148,53
53,149,149
53,150,150
53,151,151
54,1,1
54,2,2
54,3,3
54,4,54
54,5,54
54,6,54
54,7,54
54,8,8
54,9,9
54,10,54
54,11,54
54,12,12
54,13,54
54,14,54
54,15,15
54,16,54
54,17,17
54,18,18
54,19,54
54,20,20
54,21,54
54,22,22
54,23,54
54,24,24
54,25,25
54,26,26
54,27,54
54,28,54
54,29,54
54,30,30
54,31,54
54,32,54
54,33,33
54,34,54
54,35,35
54,36,36
54,37,54
54,38,54
54,39,54
54,40,40
54,41,54
54,42,42
54,43,43
54,44,44
54,45,45
54,46,46
54,47,47
54,48,54
54,49,49
54,50,54
54,51,54
54,52,54
54,53,53
54,55,55
54,56,54
54,57,57
54,58,54
54,59,54
54,60,54
54,61,61
54,62,62
54,63,54
54,64,64
54,65,65
54,66,54
54,67,67
54,68,68
54,69,69
54,70,70
54,71,71
54,72,72
54,73,73
54,74,54
54,75,54
54,76,54
54,77,54
54,78,54
54,79,79
54,80,80
54,81,81
54,82,82
54,83,83
54,84,54
54,85,85
54,86,86
54,87,87
54,88,88
54,89,89
54,90,54
54,91,91
54,92,54
54,93,93
54,94,94
54,95,54
54,96,96
54,97,97
54,98,98
54,99,99
54,100,100
54,101,101
54,102,102
54,103,103
54,104,54
54,105,54
54,106,106
54,107,107
54,108,108
54,109,109
54,110,110
54,111,54
54,112,54
54,113,113
54,114,114
54,115,115
54,116,54
54,117,117
54,118,118
54,119,119
54,120,120
54,121,121
54,122,122
54,123,123
54,124,124
54,125,125
54,126,54
54,127,127
54,128,128
54,129,54
54,130,130
54,131,131
54,132,54
54,133,133
54,134,134
54,135,135
54,136,54
54,137,137
54,138,138
54,139,139
54,140,140
54,141,141
54,142,54
54,143,143
54,144,144
54,145,145
54,146,54
54,147,147
54,148,148
54,149,149
54,150,150
54,151,151
55,1,1
55,2,2
55,3,3
55,4,55
55,5,55
55,6,55
55,7,55
55,8,55
55,9,9
55,10,55
55,11,55
55,12,55
55,13,55
55,14,55
55,15,55
55,16,55
55,17,55
55,18,55
55,19,55
55,20,55
55,21,55
55,22,55
55,23,55
55,24,55
55,25,25
55,26,26
55,27,55
55,28,55
55,29,55
55,30,55
55,31,55
55,32,55
55,33,55
55,34,55
55,35,55
55,36,55
55,37,55
55,38,55
55,39,55
55,40,55
55,41,55
55,42,55
55,43,43
55,44,44
55,45,45
55,46,46
55,47,47
55,48,55
55,49,55
55,50,55
55,51,55
55,52,55
55,53,55
55,54,55
55,56,55
55,57,55
55,58,55
55,59,55
55,60,55
55,61,55
55,62,62
55,63,55
55,64,55
55,65,65
55,66,55
55,67,55
55,68,68
55,69,69
55,70,70
55,71,71
55,72,72
55,73,73
55,74,55
55,75,55
55,76,55
55,77,55
55,78,55
55,79,79
55,80,80
55,81,81
55,82,82
55,83,55
55,84,55
55,85,55
55,86,55
55,87,55
55,88,55
55,89,89
55,90,55
55,91,91
55,92,55
55,93,55
55,94,94
55,95,55
55,96,55
55,97,55
55,98,55
55,99,55
55,100,100
55,101,101
55,102,102
55,103,103
55,104,55
55,105,55
55,106,55
55,107,55
55,108,55
55,109,55
55,110,55
55,111,55
55,112,55
55,113,55
55,114,114
55,115,55
55,116,55
55,117,55
55,118,55
55,119,55
55,120,55
55,121,121
55,122,55
55,123,123
55,124,55
55,125,125
55,126,55
55,127,127
55,128,55
55,129,55
55,130,130
55,131,131
55,132,55
55,133,55
55,134,134
55,135,135
55,136,55
55,137,55
55,138,55
55,139,55
55,140,55
55,141,55
55,142,55
55,143,143
55,144,144
55,145,145
55,146,55
55,147,147
55,148,148
55,149,149
55,150,150
55,151,151
56,1,1
56,2,2
56,3,3
56,4,4
56,5,5
56,6,6
56,7,7
56,8,8
56,9,9
56,10,56
56,11,56
56,12,12
56,13,13
56,14,14
56,15,15
56,16,16
56,17,17
56,18,18
56,19,56
56,20,56
56,21,21
56,22,22
56,23,23
56,24,24
56,25,25
56,26,26
56,27,56
56,28,28
56,29,29
56,30,30
56,31,31
56,32,32
56,33,33
56,34,34
56,35,35
56,36,36
56,37,56
56,38,38
56,39,39
56,40,40
56,41,41
56,42,42
56,43,43
56,44,44
56,45,45
56,46,46
56,47,47
56,48,48
56,49,49
56,50,56
56,51,51
56,52,56
56,53,56
56,54,54
56,55,55
56,57,57
56,58,58
56,59,59
56,60,56
56,61,61
56,62,62
56,63,63
56,64,64
56,65,65
56,66,66
56,67,67
56,68,68
56,69,69
56,70,70
56,71,71
56,72,72
56,73,73
56,74,56
56,75,56
56,76,56
56,77,77
56,78,78
56,79,79
56,80,80
56,81,56
56,82,56
56,83,83
56,84,84
56,85,85
56,86,86
56,87,56
56,88,88
56,89,89
56,90,90
56,91,56
56,92,92
56,93,93
56,94,94
56,95,56
56,96,96
56,97,97
56,98,98
56,99,99
56,100,100
56,101,101
56,102,102
56,103,103
56,104,104
56,105,105
56,106,106
56,107,107
56,108,56
56,109,109
56,110,110
56,111,56
56,112,56
56,113,56
56,114,114
56,115,56
56,116,56
56,117,117
56,118,118
56,119,119
56,120,120
56,121,121
56,122,122
56,123,123
56,124,124
56,125,125
56,126,126
56,127,127
56,128,56
56,129,56
56,130,130
56,131,56
56,132,56
56,133,56
56,134,134
56,135,135
56,136,136
56,137,56
56,138,56
56,139,56
56,140,56
56,141,56
56,142,142
56,143,56
56,144,144
56,145,145
56,146,146
56,147,56
56,148,148
56,149,149
56,150,150
56,151,151
57,1,1
57,2,2
57,3,3
57,4,57
57,5,57
57,6,6
57,7,57
57,8,57
57,9,9
57,10,57
57,11,57
57,12,12
57,13,13
57,14,14
57,15,15
57,16,16
57,17,17
57,18,18
57,19,57
57,20,57
57,21,21
57,22,22
57,23,23
57,24,24
57,25,57
57,26,26
57,27,57
57,28,57
57,29,29
57,30,30
57,31,31
57,32,32
57,33,33
57,34,34
57,35,35
57,36,36
57,37,57
57,38,38
57,39,39
57,40,40
57,41,41
57,42,42
57,43,43
57,44,44
57,45,45
57,46,46
57,47,47
57,48,48
57,49,49
57,50,57
57,51,57
57,52,57
57,53,57
57,54,57
57,55,55
57,56,57
57,58,57
57,59,59
57,60,57
57,61,57
57,62,62
57,63,63
57,64,64
57,65,65
57,66,57
57,67,57
57,68,68
57,69,69
57,70,70
57,71,71
57,72,72
57,73,73
57,74,57
57,75,57
57,76,57
57,77,57
57,78,78
57,79,79
57,80,80
57,81,57
57,82,57
57,83,83
57,84,84
57,85,85
57,86,57
57,87,57
57,88,88
57,89,89
57,90,57
57,91,57
57,92,92
57,93,93
57,94,94
57,95,57
57,96,96
57,97,97
57,98,57
57,99,99
57,100,57
57,101,101
57,102,102
57,103,103
57,104,57
57,105,57
57,106,106
57,107,107
57,108,57
57,109,109
57,110,110
57,111,57
57,112,57
57,113,57
57,114,57
57,115,57
57,116,57
57,117,57
57,118,57
57,119,57
57,120,57
57,121,121
57,122,122
57,123,123
57,124,124
57,125,125
57,126,126
57,127,127
57,128,57
57,129,57
57,130,130
57,131,57
57,132,57
57,133,57
57,134,134
57,135,135
57,136,136
57,137,57
57,138,57
57,139,57
57,140,57
57,141,57
57,142,142
57,143,57
57,144,144
57,145,145
57,146,146
57,147,57
57,148,57
57,149,149
57,150,150
57,151,151
58,1,58
58,2,58
58,3,58
58,4,58
58,5,5
58,6,6
58,7,7
58,8,8
58,9,9
58,10,58
58,11,58
58,12,58
58,13,58
58,14,58
58,15,58
58,16,58
58,17,58
58,18,18
58,19,58
58,20,20
58,21,58
58,22,22
58,23,58
58,24,24
58,25,58
58,26,26
58,27,27
58,28,28
58,29,58
58,30,30
58,31,31
58,32,58
58,33,33
58,34,34
58,35,58
58,36,58
58,37,58
58,38,38
58,39,58
58,40,40
58,41,58
58,42,42
58,43,58
58,44,58
58,45,58
58,46,58
58,47,58
58,48,58
58,49,58
58,50,50
58,51,51
58,52,58
58,53,53
58,54,54
58,55,55
58,56,58
58,57,57
58,59,59
58,60,60
58,61,61
58,62,62
58,63,58
58,64,64
58,65,65
58,66,58
58,67,67
58,68,68
58,69,58
58,70,58
58,71,58
58,72,72
58,73,73
58,74,74
58,75,75
58,76,76
58,77,77
58,78,78
58,79,79
58,80,80
58,81,58
58,82,58
58,83,83
58,84,58
58,85,85
58,86,86
58,87,87
58,88,58
58,89,89
58,90,90
58,91,91
58,92,58
58,93,93
58,94,94
58,95,95
58,96,58
58,97,97
58,98,98
58,99,99
58,100,58
58,101,101
58,102,58
58,103,58
58,104,104
58,105,105
58,106,106
58,107,107
58,108,108
58,109,58
58,110,110
58,111,111
58,112,112
58,113,113
58,114,58
58,115,115
58,116,116
58,117,117
58,118,118
58,119,119
58,120,120
58,121,121
58,122,122
58,123,58
58,124,58
58,125,125
58,126,126
58,127,58
58,128,128
58,129,129
58,130,130
58,131,131
58,132,58
58,133,58
58,134,134
58,135,135
58,136,136
58,137,137
58,138,138
58,139,139
58,140,140
58,141,141
58,142,142
58,143,143
58,144,58
58,145,145
58,146,146
58,147,147
58,148,148
58,149,149
58,150,150
58,151,151
59,1,59
59,2,59
59,3,59
59,4,59
59,5,59
59,6,6
59,7,7
59,8,8
59,9,9
59,10,59
59,11,59
59,12,59
59,13,59
59,14,59
59,15,59
59,16,59
59,17,59
59,18,59
59,19,59
59,20,59
59,21,59
59,22,59
59,23,59
59,24,59
59,25,59
59,26,59
59,27,27
59,28,28
59,29,59
59,30,59
59,31,31
59,32,59
59,33,59
59,34,34
59,35,59
59,36,59
59,37,59
59,38,59
59,39,59
59,40,59
59,41,59
59,42,59
59,43,59
59,44,59
59,45,59
59,46,59
59,47,59
59,48,59
59,49,59
59,50,59
59,51,51
59,52,59
59,53,59
59,54,54
59,55,55
59,56,59
59,57,59
59,58,59
59,60,60
59,61,61
59,62,62
59,63,59
59,64,59
59,65,59
59,66,59
59,67,59
59,68,59
59,69,59
59,70,59
59,71,59
59,72,72
59,73,73
59,74,74
59,75,75
59,76,76
59,77,59
59,78,59
59,79,79
59,80,80
59,81,59
59,82,59
59,83,59
59,84,59
59,85,59
59,86,86
59,87,87
59,88,59
59,89,59
59,90,90
59,91,91
59,92,59
59,93,59
59,94,59
59,95,95
59,96,59
59,97,59
59,98,98
59,99,99
59,100,59
59,101,59
59,102,59
59,103,59
59,104,104
59,105,105
59,106,59
59,107,59
59,108,59
59,109,59
59,110,59
59,111,111
59,112,112
59,113,59
59,114,59
59,115,59
59,116,116
59,117,117
59,118,118
59,119,119
59,120,120
59,121,121
59,122,59
59,123,59
59,124,59
59,125,59
59,126,59
59,127,59
59,128,59
59,129,129
59,130,130
59,131,131
59,132,59
59,133,59
59,134,134
59,135,59
59,136,59
59,137,59
59,138,138
59,139,139
59,140,140
59,141,141
59,142,142
59,143,59
59,144,59
59,145,145
59,146,146
59,147,147
59,148,148
59,149,149
59,150,150
59,151,151
60,1,1
60,2,2
60,3,3
60,4,60
60,5,60
60,6,60
60,7,7
60,8,8
60,9,9
60,10,60
60,11,60
60,12,12
60,13,60
60,14,60
60,15,15
60,16,60
60,17,17
60,18,18
60,19,60
60,20,20
60,21,60
60,22,22
60,23,60
60,24,24
60,25,25
60,26,26
60,27,60
60,28,60
60,29,60
60,30,30
60,31,60
60,32,60
60,33,33
60,34,60
60,35,35
60,36,36
60,37,60
60,38,60
60,39,60
60,40,40
60,41,60
60,42,42
60,43,43
60,44,44
60,45,45
60,46,46
60,47,47
60,48,48
60,49,49
60,50,60
60,51,60
60,52,60
60,53,53
60,54,54
60,55,55
60,56,56
60,57,57
60,58,60
60,59,60
60,61,61
60,62,62
60,63,63
60,64,64
60,65,65
60,66,66
60,67,67
60,68,68
60,69,69
60,70,70
60,71,71
60,72,72
60,73,73
60,74,60
60,75,60
60,76,60
60,77,60
60,78,60
60,79,79
60,80,80
60,81,81
60,82,82
60,83,83
60,84,84
60,85,85
60,86,86
60,87,87
60,88,88
60,89,89
60,90,90
60,91,91
60,92,92
60,93,93
60,94,94
60,95,60
60,96,96
60,97,97
60,98,98
60,99,99
60,100,100
60,101,101
60,102,102
60,103,103
60,104,60
60,105,60
60,106,106
60,107,107
60,108,108
60,109,109
60,110,110
60,111,60
60,112,60
60,113,113
60,114,114
60,115,115
60,116,60
60,117,117
60,118,118
60,119,119
60,120,120
60,121,121
60,122,122
60,123,123
60,124,124
60,125,125
60,126,60
60,127,127
60,128,128
60,129,60
60,130,130
60,131,131
60,132,60
60,133,133
60,134,134
60,135,135
60,136,60
60,137,137
60,138,138
60,139,139
60,140,140
60,141,141
60,142,60
60,143,143
60,144,144
60,145,145
60,146,60
60,147,147
60,148,148
60,149,149
60,150,150
60,151,151
61,1,1
61,2,2
61,3,3
61,4,61
61,5,61
61,6,61
61,7,61
61,8,8
61,9,9
61,10,61
61,11,61
61,12,12
61,13,61
61,14,61
61,15,15
61,16,61
61,17,61
61,18,18
61,19,61
61,20,20
61,21,61
61,22,22
61,23,61
61,24,24
61,25,25
61,26,26
61,27,61
61,28,61
61,29,61
61,30,61
61,31,61
61,32,61
61,33,61
61,34,61
61,35,61
61,36,36
61,37,61
61,38,61
61,39,61
61,40,40
61,41,61
61,42,42
61,43,43
61,44,44
61,45,45
61,46,46
61,47,47
61,48,61
61,49,49
61,50,61
61,51,61
61,52,61
61,53,53
61,54,61
61,55,55
61,56,61
61,57,57
61,58,61
61,59,61
61,60,61
61,62,62
61,63,61
61,64,64
61,65,65
61,66,61
61,67,67
61,68,68
61,69,69
61,70,70
61,71,71
61,72,72
61,73,73
61,74,61
61,75,61
61,76,61
61,77,61
61,78,61
61,79,79
61,80,80
61,81,81
61,82,82
61,83,61
61,84,61
61,85,85
61,86,61
61,87,87
61,88,61
61,89,89
61,90,61
61,91,91
61,92,61
61,93,93
61,94,94
61,95,61
61,96,61
61,97,97
61,98,61
61,99,99
61,100,100
61,101,101
61,102,102
61,103,103
61,104,61
61,105,61
61,106,106
61,107,107
61,108,108
61,109,61
61,110,110
61,111,61
61,112,61
61,113,113
61,114,114
61,115,115
61,116,61
61,117,117
61,118,61
61,119,119
61,120,61
61,121,121
61,122,122
61,123,123
61,124,124
61,125,125
61,126,61
61,127,127
61,128,128
61,129,61
61,130,130
61,131,131
61,132,61
61,133,61
61,134,134
61,135,135
61,136,61
61,137,137
61,138,61
61,139,139
61,140,61
61,141,141
61,142,61
61,143,143
61,144,144
61,145,145
61,146,61
61,147,147
61,148,148
61,149,149
61,150,150
61,151,151
62,1,1
62,2,2
62,3,3
62,4,62
62,5,62
62,6,6
62,7,62
62,8,62
62,9,62
62,10,62
62,11,62
62,12,12
62,13,62
62,14,62
62,15,62
62,16,62
62,17,17
62,18,18
62,19,62
62,20,62
62,21,21
62,22,22
62,23,62
62,24,62
62,25,25
62,26,26
62,27,62
62,28,62
62,29,62
62,30,62
62,31,62
62,32,62
62,33,62
62,34,62
62,35,35
62,36,36
62,37,62
62,38,62
62,39,39
62,40,40
62,41,62
62,42,42
62,43,43
62,44,44
62,45,45
62,46,46
62,47,47
62,48,62
62,49,62
62,50,62
62,51,62
62,52,62
62,53,62
62,54,62
62,55,62
62,56,62
62,57,62
62,58,62
62,59,62
62,60,62
62,61,62
62,63,63
62,64,64
62,65,65
62,66,62
62,67,62
62,68,62
62,69,69
62,70,70
62,71,71
62,72,72
62,73,73
62,74,62
62,75,62
62,76,62
62,77,62
62,78,62
62,79,79
62,80,80
62,81,62
62,82,62
62,83,83
62,84,84
62,85,85
62,86,62
62,87,62
62,88,62
62,89,62
62,90,62
62,91,62
62,92,62
62,93,62
62,94,62
62,95,62
62,96,96
62,97,97
62,98,62
62,99,62
62,100,100
62,101,101
62,102,102
62,103,103
62,104,62
62,105,62
62,106,62
62,107,62
62,108,62
62,109,62
62,110,62
62,111,62
62,112,62
62,113,62
62,114,114
62,115,62
62,116,62
62,117,62
62,118,62
62,119,62
62,120,62
62,121,121
62,122,122
62,123,123
62,124,124
