Did_Poke1_Win,Poke_1_HP,Poke_1_Attack,Poke_1_Defense,Poke_1_Sp_Attack,Poke_1_Sp_Defense,Poke_1_Speed,Poke_1_Type_1,Poke_1_Type_2,Poke_2_HP,Poke_2_Attack,Poke_2_Defense,Poke_2_Sp_Attack,Poke_2_Sp_Defense,Poke_2_Speed,Poke_1_Type_1,Poke_2_Type_2
1,80,120,130,55,65,45,rock,ground,91,134,95,100,100,80,dragon,flying
1,80,120,130,55,65,45,rock,ground,61,84,65,70,70,70,dragon,noType
1,80,120,130,55,65,45,rock,ground,41,64,45,50,50,50,dragon,noType
1,80,120,130,55,65,45,rock,ground,90,100,90,125,85,90,fire,flying
1,80,120,130,55,65,45,rock,ground,90,90,85,125,90,100,electric,flying
1,80,120,130,55,65,45,rock,ground,90,85,100,95,125,85,ice,flying
1,80,120,130,55,65,45,rock,ground,160,110,65,65,110,30,normal,noType
1,80,120,130,55,65,45,rock,ground,80,105,65,60,75,130,rock,flying
0,80,120,130,55,65,45,rock,ground,60,115,105,65,70,80,rock,water
0,80,120,130,55,65,45,rock,ground,30,80,90,55,45,55,rock,water
0,80,120,130,55,65,45,rock,ground,70,60,125,115,70,55,rock,water
0,80,120,130,55,65,45,rock,ground,35,40,100,90,55,35,rock,water
1,80,120,130,55,65,45,rock,ground,65,60,70,85,75,40,normal,noType
1,80,120,130,55,65,45,rock,ground,65,130,60,95,110,65,fire,noType
1,80,120,130,55,65,45,rock,ground,65,65,60,110,95,130,electric,noType
0,80,120,130,55,65,45,rock,ground,130,65,60,110,95,65,water,noType
1,80,120,130,55,65,45,rock,ground,55,55,50,45,65,55,normal,noType
1,80,120,130,55,65,45,rock,ground,48,48,48,48,48,48,normal,noType
0,80,120,130,55,65,45,rock,ground,130,85,80,85,95,60,water,ice
0,80,120,130,55,65,45,rock,ground,95,125,79,60,100,81,water,flying
0,80,120,130,55,65,45,rock,ground,20,10,55,15,20,80,water,noType
1,80,120,130,55,65,45,rock,ground,75,100,95,40,70,110,normal,noType
1,80,120,130,55,65,45,rock,ground,65,125,100,55,70,85,bug,noType
1,80,120,130,55,65,45,rock,ground,65,95,57,100,85,93,fire,noType
1,80,120,130,55,65,45,rock,ground,65,83,57,95,85,105,electric,noType
1,80,120,130,55,65,45,rock,ground,65,50,35,115,95,95,ice,psychic
1,80,120,130,55,65,45,rock,ground,70,110,80,55,80,105,bug,flying
1,80,120,130,55,65,45,rock,ground,40,45,65,100,120,90,psychic,fairy
0,80,120,130,55,65,45,rock,ground,60,75,85,100,85,115,water,psychic
0,80,120,130,55,65,45,rock,ground,30,45,55,70,55,85,water,noType
0,80,120,130,55,65,45,rock,ground,80,92,65,65,80,68,water,noType
0,80,120,130,55,65,45,rock,ground,45,67,60,35,50,63,water,noType
0,80,120,130,55,65,45,rock,ground,55,65,95,95,45,85,water,noType
0,80,120,130,55,65,45,rock,ground,30,40,70,70,25,60,water,noType
1,80,120,130,55,65,45,rock,ground,105,95,80,40,80,90,normal,noType
0,80,120,130,55,65,45,rock,ground,65,55,115,100,40,60,grass,noType
1,80,120,130,55,65,45,rock,ground,250,5,5,35,105,50,normal,noType
1,80,120,130,55,65,45,rock,ground,105,130,120,45,45,40,ground,rock
1,80,120,130,55,65,45,rock,ground,80,85,95,30,30,25,ground,rock
1,80,120,130,55,65,45,rock,ground,65,90,120,85,70,60,poison,noType
1,80,120,130,55,65,45,rock,ground,40,65,95,60,45,35,poison,noType
1,80,120,130,55,65,45,rock,ground,90,55,75,60,75,30,normal,noType
0,80,120,130,55,65,45,rock,ground,50,105,79,35,110,76,fighting,noType
0,80,120,130,55,65,45,rock,ground,50,120,53,35,110,87,fighting,noType
0,80,120,130,55,65,45,rock,ground,60,80,110,50,80,45,ground,noType
0,80,120,130,55,65,45,rock,ground,50,50,95,40,50,35,ground,noType
0,80,120,130,55,65,45,rock,ground,95,95,85,125,75,55,grass,psychic
0,80,120,130,55,65,45,rock,ground,60,40,80,60,45,40,grass,psychic
1,80,120,130,55,65,45,rock,ground,60,50,70,80,80,150,electric,noType
1,80,120,130,55,65,45,rock,ground,40,30,50,55,55,100,electric,noType
0,80,120,130,55,65,45,rock,ground,55,130,115,50,50,75,water,noType
0,80,120,130,55,65,45,rock,ground,30,105,90,25,25,50,water,noType
1,80,120,130,55,65,45,rock,ground,85,73,70,73,115,67,psychic,noType
1,80,120,130,55,65,45,rock,ground,60,48,45,43,90,42,psychic,noType
1,80,120,130,55,65,45,rock,ground,35,45,160,30,45,70,rock,ground
1,80,120,130,55,65,45,rock,ground,60,65,60,130,75,110,ghost,poison
1,80,120,130,55,65,45,rock,ground,45,50,45,115,55,95,ghost,poison
1,80,120,130,55,65,45,rock,ground,30,35,30,100,35,80,ghost,poison
0,80,120,130,55,65,45,rock,ground,50,95,180,85,45,70,water,ice
0,80,120,130,55,65,45,rock,ground,30,65,100,45,25,40,water,noType
1,80,120,130,55,65,45,rock,ground,105,105,75,65,100,50,poison,noType
1,80,120,130,55,65,45,rock,ground,80,80,50,40,50,25,poison,noType
0,80,120,130,55,65,45,rock,ground,90,70,80,70,95,70,water,ice
0,80,120,130,55,65,45,rock,ground,65,45,55,45,70,45,water,noType
1,80,120,130,55,65,45,rock,ground,60,110,70,60,60,110,normal,flying
1,80,120,130,55,65,45,rock,ground,35,85,45,35,35,75,normal,flying
1,80,120,130,55,65,45,rock,ground,52,90,55,58,62,60,normal,flying
1,80,120,130,55,65,45,rock,ground,50,60,95,120,70,70,electric,steel
1,80,120,130,55,65,45,rock,ground,25,35,70,95,55,45,electric,steel
0,80,120,130,55,65,45,rock,ground,95,75,110,100,80,30,water,psychic
0,80,120,130,55,65,45,rock,ground,90,65,65,40,40,15,water,psychic
1,80,120,130,55,65,45,rock,ground,65,100,70,80,80,105,fire,noType
1,80,120,130,55,65,45,rock,ground,50,85,55,65,65,90,fire,noType
0,55,95,115,45,45,35,rock,ground,100,100,100,100,100,100,psychic,noType
0,55,95,115,45,45,35,rock,ground,106,110,90,154,90,130,psychic,noType
1,55,95,115,45,45,35,rock,ground,91,134,95,100,100,80,dragon,flying
0,55,95,115,45,45,35,rock,ground,61,84,65,70,70,70,dragon,noType
1,55,95,115,45,45,35,rock,ground,41,64,45,50,50,50,dragon,noType
1,55,95,115,45,45,35,rock,ground,90,100,90,125,85,90,fire,flying
1,55,95,115,45,45,35,rock,ground,90,90,85,125,90,100,electric,flying
1,55,95,115,45,45,35,rock,ground,90,85,100,95,125,85,ice,flying
1,55,95,115,45,45,35,rock,ground,160,110,65,65,110,30,normal,noType
1,55,95,115,45,45,35,rock,ground,80,105,65,60,75,130,rock,flying
0,55,95,115,45,45,35,rock,ground,60,115,105,65,70,80,rock,water
0,55,95,115,45,45,35,rock,ground,30,80,90,55,45,55,rock,water
0,55,95,115,45,45,35,rock,ground,70,60,125,115,70,55,rock,water
0,55,95,115,45,45,35,rock,ground,35,40,100,90,55,35,rock,water
1,55,95,115,45,45,35,rock,ground,65,60,70,85,75,40,normal,noType
1,55,95,115,45,45,35,rock,ground,65,130,60,95,110,65,fire,noType
1,55,95,115,45,45,35,rock,ground,65,65,60,110,95,130,electric,noType
0,55,95,115,45,45,35,rock,ground,130,65,60,110,95,65,water,noType
1,55,95,115,45,45,35,rock,ground,55,55,50,45,65,55,normal,noType
1,55,95,115,45,45,35,rock,ground,48,48,48,48,48,48,normal,noType
0,55,95,115,45,45,35,rock,ground,130,85,80,85,95,60,water,ice
0,55,95,115,45,45,35,rock,ground,95,125,79,60,100,81,water,flying
0,55,95,115,45,45,35,rock,ground,20,10,55,15,20,80,water,noType
1,55,95,115,45,45,35,rock,ground,75,100,95,40,70,110,normal,noType
1,55,95,115,45,45,35,rock,ground,65,125,100,55,70,85,bug,noType
1,55,95,115,45,45,35,rock,ground,65,95,57,100,85,93,fire,noType
1,55,95,115,45,45,35,rock,ground,65,83,57,95,85,105,electric,noType
0,55,95,115,45,45,35,rock,ground,65,50,35,115,95,95,ice,psychic
1,55,95,115,45,45,35,rock,ground,70,110,80,55,80,105,bug,flying
0,55,95,115,45,45,35,rock,ground,40,45,65,100,120,90,psychic,fairy
0,55,95,115,45,45,35,rock,ground,60,75,85,100,85,115,water,psychic
0,55,95,115,45,45,35,rock,ground,30,45,55,70,55,85,water,noType
0,55,95,115,45,45,35,rock,ground,80,92,65,65,80,68,water,noType
0,55,95,115,45,45,35,rock,ground,45,67,60,35,50,63,water,noType
0,55,95,115,45,45,35,rock,ground,55,65,95,95,45,85,water,noType
0,55,95,115,45,45,35,rock,ground,30,40,70,70,25,60,water,noType
1,55,95,115,45,45,35,rock,ground,105,95,80,40,80,90,normal,noType
0,55,95,115,45,45,35,rock,ground,65,55,115,100,40,60,grass,noType
1,55,95,115,45,45,35,rock,ground,250,5,5,35,105,50,normal,noType
0,55,95,115,45,45,35,rock,ground,105,130,120,45,45,40,ground,rock
1,55,95,115,45,45,35,rock,ground,80,85,95,30,30,25,ground,rock
1,55,95,115,45,45,35,rock,ground,65,90,120,85,70,60,poison,noType
1,55,95,115,45,45,35,rock,ground,40,65,95,60,45,35,poison,noType
1,55,95,115,45,45,35,rock,ground,90,55,75,60,75,30,normal,noType
0,55,95,115,45,45,35,rock,ground,50,105,79,35,110,76,fighting,noType
0,55,95,115,45,45,35,rock,ground,50,120,53,35,110,87,fighting,noType
0,55,95,115,45,45,35,rock,ground,60,80,110,50,80,45,ground,noType
0,55,95,115,45,45,35,rock,ground,50,50,95,40,50,35,ground,noType
0,55,95,115,45,45,35,rock,ground,95,95,85,125,75,55,grass,psychic
0,55,95,115,45,45,35,rock,ground,60,40,80,60,45,40,grass,psychic
1,55,95,115,45,45,35,rock,ground,60,50,70,80,80,150,electric,noType
1,55,95,115,45,45,35,rock,ground,40,30,50,55,55,100,electric,noType
0,55,95,115,45,45,35,rock,ground,55,130,115,50,50,75,water,noType
0,55,95,115,45,45,35,rock,ground,30,105,90,25,25,50,water,noType
0,55,95,115,45,45,35,rock,ground,85,73,70,73,115,67,psychic,noType
1,55,95,115,45,45,35,rock,ground,60,48,45,43,90,42,psychic,noType
1,55,95,115,45,45,35,rock,ground,35,45,160,30,45,70,rock,ground
1,55,95,115,45,45,35,rock,ground,60,65,60,130,75,110,ghost,poison
1,55,95,115,45,45,35,rock,ground,45,50,45,115,55,95,ghost,poison
1,55,95,115,45,45,35,rock,ground,30,35,30,100,35,80,ghost,poison
0,55,95,115,45,45,35,rock,ground,50,95,180,85,45,70,water,ice
0,55,95,115,45,45,35,rock,ground,30,65,100,45,25,40,water,noType
1,55,95,115,45,45,35,rock,ground,105,105,75,65,100,50,poison,noType
1,55,95,115,45,45,35,rock,ground,80,80,50,40,50,25,poison,noType
0,55,95,115,45,45,35,rock,ground,90,70,80,70,95,70,water,ice
0,55,95,115,45,45,35,rock,ground,65,45,55,45,70,45,water,noType
1,55,95,115,45,45,35,rock,ground,60,110,70,60,60,110,normal,flying
1,55,95,115,45,45,35,rock,ground,35,85,45,35,35,75,normal,flying
1,55,95,115,45,45,35,rock,ground,52,90,55,58,62,60,normal,flying
1,55,95,115,45,45,35,rock,ground,50,60,95,120,70,70,electric,steel
1,55,95,115,45,45,35,rock,ground,25,35,70,95,55,45,electric,steel
0,55,95,115,45,45,35,rock,ground,95,75,110,100,80,30,water,psychic
0,55,95,115,45,45,35,rock,ground,90,65,65,40,40,15,water,psychic
1,55,95,115,45,45,35,rock,ground,65,100,70,80,80,105,fire,noType
1,55,95,115,45,45,35,rock,ground,50,85,55,65,65,90,fire,noType
0,55,95,115,45,45,35,rock,ground,80,120,130,55,65,45,rock,ground
0,40,80,100,30,30,20,rock,ground,100,100,100,100,100,100,psychic,noType
0,40,80,100,30,30,20,rock,ground,106,110,90,154,90,130,psychic,noType
0,40,80,100,30,30,20,rock,ground,91,134,95,100,100,80,dragon,flying
0,40,80,100,30,30,20,rock,ground,61,84,65,70,70,70,dragon,noType
0,40,80,100,30,30,20,rock,ground,41,64,45,50,50,50,dragon,noType
1,40,80,100,30,30,20,rock,ground,90,100,90,125,85,90,fire,flying
1,40,80,100,30,30,20,rock,ground,90,90,85,125,90,100,electric,flying
1,40,80,100,30,30,20,rock,ground,90,85,100,95,125,85,ice,flying
1,40,80,100,30,30,20,rock,ground,160,110,65,65,110,30,normal,noType
1,40,80,100,30,30,20,rock,ground,80,105,65,60,75,130,rock,flying
0,40,80,100,30,30,20,rock,ground,60,115,105,65,70,80,rock,water
0,40,80,100,30,30,20,rock,ground,30,80,90,55,45,55,rock,water
0,40,80,100,30,30,20,rock,ground,70,60,125,115,70,55,rock,water
0,40,80,100,30,30,20,rock,ground,35,40,100,90,55,35,rock,water
1,40,80,100,30,30,20,rock,ground,65,60,70,85,75,40,normal,noType
1,40,80,100,30,30,20,rock,ground,65,130,60,95,110,65,fire,noType
1,40,80,100,30,30,20,rock,ground,65,65,60,110,95,130,electric,noType
0,40,80,100,30,30,20,rock,ground,130,65,60,110,95,65,water,noType
1,40,80,100,30,30,20,rock,ground,55,55,50,45,65,55,normal,noType
1,40,80,100,30,30,20,rock,ground,48,48,48,48,48,48,normal,noType
0,40,80,100,30,30,20,rock,ground,130,85,80,85,95,60,water,ice
0,40,80,100,30,30,20,rock,ground,95,125,79,60,100,81,water,flying
0,40,80,100,30,30,20,rock,ground,20,10,55,15,20,80,water,noType
1,40,80,100,30,30,20,rock,ground,75,100,95,40,70,110,normal,noType
1,40,80,100,30,30,20,rock,ground,65,125,100,55,70,85,bug,noType
1,40,80,100,30,30,20,rock,ground,65,95,57,100,85,93,fire,noType
1,40,80,100,30,30,20,rock,ground,65,83,57,95,85,105,electric,noType
0,40,80,100,30,30,20,rock,ground,65,50,35,115,95,95,ice,psychic
1,40,80,100,30,30,20,rock,ground,70,110,80,55,80,105,bug,flying
0,40,80,100,30,30,20,rock,ground,40,45,65,100,120,90,psychic,fairy
0,40,80,100,30,30,20,rock,ground,60,75,85,100,85,115,water,psychic
0,40,80,100,30,30,20,rock,ground,30,45,55,70,55,85,water,noType
0,40,80,100,30,30,20,rock,ground,80,92,65,65,80,68,water,noType
0,40,80,100,30,30,20,rock,ground,45,67,60,35,50,63,water,noType
0,40,80,100,30,30,20,rock,ground,55,65,95,95,45,85,water,noType
0,40,80,100,30,30,20,rock,ground,30,40,70,70,25,60,water,noType
1,40,80,100,30,30,20,rock,ground,105,95,80,40,80,90,normal,noType
0,40,80,100,30,30,20,rock,ground,65,55,115,100,40,60,grass,noType
1,40,80,100,30,30,20,rock,ground,250,5,5,35,105,50,normal,noType
0,40,80,100,30,30,20,rock,ground,105,130,120,45,45,40,ground,rock
0,40,80,100,30,30,20,rock,ground,80,85,95,30,30,25,ground,rock
1,40,80,100,30,30,20,rock,ground,65,90,120,85,70,60,poison,noType
1,40,80,100,30,30,20,rock,ground,40,65,95,60,45,35,poison,noType
1,40,80,100,30,30,20,rock,ground,90,55,75,60,75,30,normal,noType
0,40,80,100,30,30,20,rock,ground,50,105,79,35,110,76,fighting,noType
0,40,80,100,30,30,20,rock,ground,50,120,53,35,110,87,fighting,noType
0,40,80,100,30,30,20,rock,ground,60,80,110,50,80,45,ground,noType
0,40,80,100,30,30,20,rock,ground,50,50,95,40,50,35,ground,noType
0,40,80,100,30,30,20,rock,ground,95,95,85,125,75,55,grass,psychic
0,40,80,100,30,30,20,rock,ground,60,40,80,60,45,40,grass,psychic
1,40,80,100,30,30,20,rock,ground,60,50,70,80,80,150,electric,noType
1,40,80,100,30,30,20,rock,ground,40,30,50,55,55,100,electric,noType
0,40,80,100,30,30,20,rock,ground,55,130,115,50,50,75,water,noType
0,40,80,100,30,30,20,rock,ground,30,105,90,25,25,50,water,noType
0,40,80,100,30,30,20,rock,ground,85,73,70,73,115,67,psychic,noType
0,40,80,100,30,30,20,rock,ground,60,48,45,43,90,42,psychic,noType
0,40,80,100,30,30,20,rock,ground,35,45,160,30,45,70,rock,ground
1,40,80,100,30,30,20,rock,ground,60,65,60,130,75,110,ghost,poison
1,40,80,100,30,30,20,rock,ground,45,50,45,115,55,95,ghost,poison
1,40,80,100,30,30,20,rock,ground,30,35,30,100,35,80,ghost,poison
0,40,80,100,30,30,20,rock,ground,50,95,180,85,45,70,water,ice
0,40,80,100,30,30,20,rock,ground,30,65,100,45,25,40,water,noType
1,40,80,100,30,30,20,rock,ground,105,105,75,65,100,50,poison,noType
1,40,80,100,30,30,20,rock,ground,80,80,50,40,50,25,poison,noType
0,40,80,100,30,30,20,rock,ground,90,70,80,70,95,70,water,ice
0,40,80,100,30,30,20,rock,ground,65,45,55,45,70,45,water,noType
1,40,80,100,30,30,20,rock,ground,60,110,70,60,60,110,normal,flying
1,40,80,100,30,30,20,rock,ground,35,85,45,35,35,75,normal,flying
1,40,80,100,30,30,20,rock,ground,52,90,55,58,62,60,normal,flying
1,40,80,100,30,30,20,rock,ground,50,60,95,120,70,70,electric,steel
1,40,80,100,30,30,20,rock,ground,25,35,70,95,55,45,electric,steel
0,40,80,100,30,30,20,rock,ground,95,75,110,100,80,30,water,psychic
0,40,80,100,30,30,20,rock,ground,90,65,65,40,40,15,water,psychic
1,40,80,100,30,30,20,rock,ground,65,100,70,80,80,105,fire,noType
1,40,80,100,30,30,20,rock,ground,50,85,55,65,65,90,fire,noType
0,40,80,100,30,30,20,rock,ground,80,120,130,55,65,45,rock,ground
0,40,80,100,30,30,20,rock,ground,55,95,115,45,45,35,rock,ground
0,80,70,65,80,120,100,water,poison,100,100,100,100,100,100,psychic,noType
0,80,70,65,80,120,100,water,poison,106,110,90,154,90,130,psychic,noType
0,80,70,65,80,120,100,water,poison,91,134,95,100,100,80,dragon,flying
1,80,70,65,80,120,100,water,poison,61,84,65,70,70,70,dragon,noType
1,80,70,65,80,120,100,water,poison,41,64,45,50,50,50,dragon,noType
1,80,70,65,80,120,100,water,poison,90,100,90,125,85,90,fire,flying
0,80,70,65,80,120,100,water,poison,90,90,85,125,90,100,electric,flying
0,80,70,65,80,120,100,water,poison,90,85,100,95,125,85,ice,flying
0,80,70,65,80,120,100,water,poison,160,110,65,65,110,30,normal,noType
1,80,70,65,80,120,100,water,poison,80,105,65,60,75,130,rock,flying
1,80,70,65,80,120,100,water,poison,60,115,105,65,70,80,rock,water
1,80,70,65,80,120,100,water,poison,30,80,90,55,45,55,rock,water
1,80,70,65,80,120,100,water,poison,70,60,125,115,70,55,rock,water
1,80,70,65,80,120,100,water,poison,35,40,100,90,55,35,rock,water
1,80,70,65,80,120,100,water,poison,65,60,70,85,75,40,normal,noType
1,80,70,65,80,120,100,water,poison,65,130,60,95,110,65,fire,noType
0,80,70,65,80,120,100,water,poison,65,65,60,110,95,130,electric,noType
1,80,70,65,80,120,100,water,poison,130,65,60,110,95,65,water,noType
1,80,70,65,80,120,100,water,poison,55,55,50,45,65,55,normal,noType
1,80,70,65,80,120,100,water,poison,48,48,48,48,48,48,normal,noType
1,80,70,65,80,120,100,water,poison,130,85,80,85,95,60,water,ice
0,80,70,65,80,120,100,water,poison,95,125,79,60,100,81,water,flying
1,80,70,65,80,120,100,water,poison,20,10,55,15,20,80,water,noType
1,80,70,65,80,120,100,water,poison,75,100,95,40,70,110,normal,noType
1,80,70,65,80,120,100,water,poison,65,125,100,55,70,85,bug,noType
1,80,70,65,80,120,100,water,poison,65,95,57,100,85,93,fire,noType
0,80,70,65,80,120,100,water,poison,65,83,57,95,85,105,electric,noType
0,80,70,65,80,120,100,water,poison,65,50,35,115,95,95,ice,psychic
1,80,70,65,80,120,100,water,poison,70,110,80,55,80,105,bug,flying
1,80,70,65,80,120,100,water,poison,40,45,65,100,120,90,psychic,fairy
0,80,70,65,80,120,100,water,poison,60,75,85,100,85,115,water,psychic
1,80,70,65,80,120,100,water,poison,30,45,55,70,55,85,water,noType
1,80,70,65,80,120,100,water,poison,80,92,65,65,80,68,water,noType
1,80,70,65,80,120,100,water,poison,45,67,60,35,50,63,water,noType
1,80,70,65,80,120,100,water,poison,55,65,95,95,45,85,water,noType
1,80,70,65,80,120,100,water,poison,30,40,70,70,25,60,water,noType
1,80,70,65,80,120,100,water,poison,105,95,80,40,80,90,normal,noType
1,80,70,65,80,120,100,water,poison,65,55,115,100,40,60,grass,noType
1,80,70,65,80,120,100,water,poison,250,5,5,35,105,50,normal,noType
1,80,70,65,80,120,100,water,poison,105,130,120,45,45,40,ground,rock
1,80,70,65,80,120,100,water,poison,80,85,95,30,30,25,ground,rock
1,80,70,65,80,120,100,water,poison,65,90,120,85,70,60,poison,noType
1,80,70,65,80,120,100,water,poison,40,65,95,60,45,35,poison,noType
1,80,70,65,80,120,100,water,poison,90,55,75,60,75,30,normal,noType
1,80,70,65,80,120,100,water,poison,50,105,79,35,110,76,fighting,noType
1,80,70,65,80,120,100,water,poison,50,120,53,35,110,87,fighting,noType
1,80,70,65,80,120,100,water,poison,60,80,110,50,80,45,ground,noType
1,80,70,65,80,120,100,water,poison,50,50,95,40,50,35,ground,noType
0,80,70,65,80,120,100,water,poison,95,95,85,125,75,55,grass,psychic
1,80,70,65,80,120,100,water,poison,60,40,80,60,45,40,grass,psychic
0,80,70,65,80,120,100,water,poison,60,50,70,80,80,150,electric,noType
0,80,70,65,80,120,100,water,poison,40,30,50,55,55,100,electric,noType
1,80,70,65,80,120,100,water,poison,55,130,115,50,50,75,water,noType
1,80,70,65,80,120,100,water,poison,30,105,90,25,25,50,water,noType
0,80,70,65,80,120,100,water,poison,85,73,70,73,115,67,psychic,noType
0,80,70,65,80,120,100,water,poison,60,48,45,43,90,42,psychic,noType
1,80,70,65,80,120,100,water,poison,35,45,160,30,45,70,rock,ground
1,80,70,65,80,120,100,water,poison,60,65,60,130,75,110,ghost,poison
1,80,70,65,80,120,100,water,poison,45,50,45,115,55,95,ghost,poison
1,80,70,65,80,120,100,water,poison,30,35,30,100,35,80,ghost,poison
1,80,70,65,80,120,100,water,poison,50,95,180,85,45,70,water,ice
1,80,70,65,80,120,100,water,poison,30,65,100,45,25,40,water,noType
1,80,70,65,80,120,100,water,poison,105,105,75,65,100,50,poison,noType
1,80,70,65,80,120,100,water,poison,80,80,50,40,50,25,poison,noType
1,80,70,65,80,120,100,water,poison,90,70,80,70,95,70,water,ice
1,80,70,65,80,120,100,water,poison,65,45,55,45,70,45,water,noType
1,80,70,65,80,120,100,water,poison,60,110,70,60,60,110,normal,flying
1,80,70,65,80,120,100,water,poison,35,85,45,35,35,75,normal,flying
1,80,70,65,80,120,100,water,poison,52,90,55,58,62,60,normal,flying
0,80,70,65,80,120,100,water,poison,50,60,95,120,70,70,electric,steel
0,80,70,65,80,120,100,water,poison,25,35,70,95,55,45,electric,steel
0,80,70,65,80,120,100,water,poison,95,75,110,100,80,30,water,psychic
0,80,70,65,80,120,100,water,poison,90,65,65,40,40,15,water,psychic
1,80,70,65,80,120,100,water,poison,65,100,70,80,80,105,fire,noType
1,80,70,65,80,120,100,water,poison,50,85,55,65,65,90,fire,noType
1,80,70,65,80,120,100,water,poison,80,120,130,55,65,45,rock,ground
1,80,70,65,80,120,100,water,poison,55,95,115,45,45,35,rock,ground
1,80,70,65,80,120,100,water,poison,40,80,100,30,30,20,rock,ground
0,40,40,35,50,100,70,water,poison,100,100,100,100,100,100,psychic,noType
0,40,40,35,50,100,70,water,poison,106,110,90,154,90,130,psychic,noType
0,40,40,35,50,100,70,water,poison,91,134,95,100,100,80,dragon,flying
0,40,40,35,50,100,70,water,poison,61,84,65,70,70,70,dragon,noType
1,40,40,35,50,100,70,water,poison,41,64,45,50,50,50,dragon,noType
1,40,40,35,50,100,70,water,poison,90,100,90,125,85,90,fire,flying
0,40,40,35,50,100,70,water,poison,90,90,85,125,90,100,electric,flying
0,40,40,35,50,100,70,water,poison,90,85,100,95,125,85,ice,flying
0,40,40,35,50,100,70,water,poison,160,110,65,65,110,30,normal,noType
1,40,40,35,50,100,70,water,poison,80,105,65,60,75,130,rock,flying
